HeroHP,DeckAvgAttack,DeckAvgHP,DeckAvgManaCost,DeckMinionCount,DeckSpellCount,DeckHealCount,DeckTotalStatPower,DeckTempo,StartHandSize,Archetype,Is_Victorious
30,3.6,4.1,3.5,20,6,4,154,2.86,4,Aggro,1
30,6.18,5.41,4.6,17,6,7,197,2.17,4,Control,0
30,4.1,4.25,3.47,20,6,4,167,2.88,4,Aggro,1
30,5.59,6.06,4.53,17,6,7,198,2.21,4,Control,0
30,5.71,5.53,4.1,17,6,7,191,2.44,4,Control,1
30,4.3,3.4,3.2,20,6,4,154,3.12,4,Aggro,1
30,4.83,4.67,4.27,18,8,4,171,2.34,4,Midrange,0
30,3.85,4.05,3.2,20,6,4,158,3.12,4,Aggro,1
30,5.11,4.78,4.23,18,8,4,178,2.36,4,Midrange,0
30,4.3,4.3,3.5,20,6,4,172,2.86,4,Aggro,0
30,6.24,6.18,4.63,17,6,7,211,2.16,4,Control,1
30,4.3,4.85,4.1,20,6,4,183,2.44,4,Aggro,0
30,4.12,4.35,3.37,17,6,7,144,2.97,4,Control,1
30,4.65,4.6,4.17,20,6,4,185,2.4,4,Aggro,0
30,4.5,4.67,4.1,18,8,4,165,2.44,4,Midrange,1
30,3.67,3.72,3.63,18,8,4,133,2.75,4,Midrange,0
30,6.12,5.0,4.43,17,6,7,189,2.26,4,Control,1
30,5.1,4.35,4.3,20,6,4,189,2.33,4,Aggro,1
30,6.0,5.71,4.8,17,6,7,199,2.08,4,Control,0
30,5.39,5.06,4.57,18,8,4,188,2.19,4,Midrange,0
30,5.0,4.61,4.37,18,8,4,173,2.29,4,Midrange,1
30,3.8,3.6,3.43,20,6,4,148,2.91,4,Aggro,0
30,4.61,4.72,4.5,18,8,4,168,2.22,4,Midrange,1
30,3.89,3.72,3.37,18,8,4,137,2.97,4,Midrange,0
30,5.29,5.59,4.2,17,6,7,185,2.38,4,Control,1
30,6.33,5.67,4.37,18,8,4,216,2.29,4,Midrange,0
30,4.61,4.83,3.83,18,8,4,170,2.61,4,Midrange,1
30,5.17,5.22,3.97,18,8,4,187,2.52,4,Midrange,0
30,5.61,4.78,4.23,18,8,4,187,2.36,4,Midrange,1
30,4.1,3.95,3.57,20,6,4,161,2.8,4,Aggro,1
30,5.0,4.25,4.2,20,6,4,185,2.38,4,Aggro,0
30,3.94,3.71,3.8,17,6,7,130,2.63,4,Control,0
30,4.2,3.55,3.37,20,6,4,155,2.97,4,Aggro,1
30,5.22,5.56,4.27,18,8,4,194,2.34,4,Midrange,1
30,6.0,6.0,4.93,17,6,7,204,2.03,4,Control,0
30,5.59,6.24,4.6,17,6,7,201,2.17,4,Control,0
30,4.35,3.75,3.43,20,6,4,162,2.91,4,Aggro,1
30,4.5,4.4,3.63,20,6,4,178,2.75,4,Aggro,1
30,5.17,5.22,4.23,18,8,4,187,2.36,4,Midrange,0
30,3.85,3.45,3.7,20,6,4,146,2.7,4,Aggro,1
30,5.72,5.11,4.47,18,8,4,195,2.24,4,Midrange,0
30,5.18,4.88,3.83,17,6,7,171,2.61,4,Control,1
30,5.0,4.67,4.2,18,8,4,174,2.38,4,Midrange,0
30,6.12,6.12,5.3,17,6,7,208,1.89,4,Control,0
30,5.65,6.06,4.53,17,6,7,199,2.21,4,Control,1
30,4.1,4.2,3.9,20,6,4,166,2.56,4,Aggro,1
30,3.9,3.6,3.53,20,6,4,150,2.83,4,Aggro,0
30,5.76,5.94,4.97,17,6,7,199,2.01,4,Control,1
30,5.39,4.83,4.0,18,8,4,184,2.5,4,Midrange,0
30,5.12,5.06,4.57,17,6,7,173,2.19,4,Control,1
30,5.59,5.35,4.47,17,6,7,186,2.24,4,Control,0
30,5.88,5.24,4.67,17,6,7,189,2.14,4,Control,0
30,5.33,5.28,4.57,18,8,4,191,2.19,4,Midrange,1
30,4.94,4.56,4.33,18,8,4,171,2.31,4,Midrange,0
30,4.56,4.67,4.2,18,8,4,166,2.38,4,Midrange,1
30,4.25,4.3,3.53,20,6,4,171,2.83,4,Aggro,1
30,3.75,3.75,3.73,20,6,4,150,2.68,4,Aggro,0
30,4.0,4.0,3.23,20,6,4,160,3.09,4,Aggro,0
30,5.53,5.06,4.17,17,6,7,180,2.4,4,Control,1
30,4.2,3.7,3.23,20,6,4,158,3.09,4,Aggro,0
30,5.28,5.22,4.57,18,8,4,189,2.19,4,Midrange,1
30,4.1,3.45,3.4,20,6,4,151,2.94,4,Aggro,1
30,6.0,5.71,4.77,17,6,7,199,2.1,4,Control,0
30,5.88,5.94,4.6,17,6,7,201,2.17,4,Control,0
30,4.45,4.05,3.87,20,6,4,170,2.59,4,Aggro,1
30,4.11,4.83,3.87,18,8,4,161,2.59,4,Midrange,0
30,4.59,4.35,3.63,17,6,7,152,2.75,4,Control,1
30,5.18,5.59,4.73,17,6,7,183,2.11,4,Control,1
30,5.88,6.18,4.43,17,6,7,205,2.26,4,Control,0
30,4.8,4.65,3.2,20,6,4,189,3.12,4,Aggro,1
30,4.15,3.95,3.53,20,6,4,162,2.83,4,Aggro,0
30,5.22,5.72,4.57,18,8,4,197,2.19,4,Midrange,0
30,6.17,5.56,4.57,18,8,4,211,2.19,4,Midrange,1
30,3.95,4.35,3.77,20,6,4,166,2.65,4,Aggro,0
30,4.0,4.5,4.5,18,8,4,153,2.22,4,Midrange,1
30,7.29,6.35,5.2,17,6,7,232,1.92,4,Control,1
30,4.75,4.95,4.07,20,6,4,194,2.46,4,Aggro,0
30,5.35,5.24,4.43,17,6,7,180,2.26,4,Control,0
30,3.61,3.22,3.1,18,8,4,123,3.23,4,Midrange,1
30,6.24,6.18,4.97,17,6,7,211,2.01,4,Control,1
30,4.5,4.83,3.97,18,8,4,168,2.52,4,Midrange,0
30,6.24,5.82,4.9,17,6,7,205,2.04,4,Control,0
30,5.35,6.0,4.23,17,6,7,193,2.36,4,Control,1
30,5.55,5.65,4.83,20,6,4,224,2.07,4,Aggro,1
30,5.41,5.06,4.37,17,6,7,178,2.29,4,Control,0
30,5.94,6.29,4.43,17,6,7,208,2.26,4,Control,1
30,4.5,4.75,3.93,20,6,4,185,2.54,4,Aggro,0
30,3.9,4.05,4.03,20,6,4,159,2.48,4,Aggro,1
30,4.61,4.72,4.37,18,8,4,168,2.29,4,Midrange,0
30,3.85,3.8,3.5,20,6,4,153,2.86,4,Aggro,0
30,5.82,5.29,4.33,17,6,7,189,2.31,4,Control,1
30,6.18,6.29,4.77,17,6,7,212,2.1,4,Control,1
30,5.94,4.76,4.57,17,6,7,182,2.19,4,Control,0
30,5.28,5.28,4.37,18,8,4,190,2.29,4,Midrange,1
30,6.29,5.47,4.47,17,6,7,200,2.24,4,Control,0
30,4.3,4.55,3.93,20,6,4,177,2.54,4,Aggro,1
30,4.39,4.78,3.87,18,8,4,165,2.59,4,Midrange,0
30,4.5,4.33,4.03,18,8,4,159,2.48,4,Midrange,0
30,4.22,4.44,4.0,18,8,4,156,2.5,4,Midrange,1
30,4.35,4.0,3.77,20,6,4,167,2.65,4,Aggro,1
30,5.83,5.44,4.53,18,8,4,203,2.21,4,Midrange,0
30,6.35,6.18,4.73,17,6,7,213,2.11,4,Control,0
30,4.65,4.15,3.93,20,6,4,176,2.54,4,Aggro,1
30,5.0,4.24,4.1,17,6,7,157,2.44,4,Control,0
30,5.65,6.88,4.97,17,6,7,213,2.01,4,Control,1
30,4.05,3.5,3.17,20,6,4,151,3.16,4,Aggro,1
30,3.72,3.89,3.67,18,8,4,137,2.73,4,Midrange,0
30,4.76,5.29,4.2,17,6,7,171,2.38,4,Control,0
30,3.83,3.83,3.27,18,8,4,138,3.06,4,Midrange,1
30,5.41,5.29,4.43,17,6,7,182,2.26,4,Control,1
30,4.28,3.89,3.33,18,8,4,147,3.0,4,Midrange,0
30,5.71,5.71,4.07,17,6,7,194,2.46,4,Control,1
30,5.11,4.11,4.27,18,8,4,166,2.34,4,Midrange,0
30,4.39,3.83,3.83,18,8,4,148,2.61,4,Midrange,1
30,6.76,6.71,5.23,17,6,7,229,1.91,4,Control,0
30,4.72,4.72,4.33,18,8,4,170,2.31,4,Midrange,1
30,5.33,5.22,4.3,18,8,4,190,2.33,4,Midrange,0
30,4.33,4.67,3.8,18,8,4,162,2.63,4,Midrange,0
30,5.53,5.0,4.17,17,6,7,179,2.4,4,Control,1
30,4.72,4.78,3.67,18,8,4,171,2.73,4,Midrange,0
30,4.2,3.6,3.77,20,6,4,156,2.65,4,Aggro,1
30,4.56,4.06,3.6,18,8,4,155,2.78,4,Midrange,1
30,4.11,4.78,3.7,18,8,4,160,2.7,4,Midrange,0
30,5.0,4.89,4.37,18,8,4,178,2.29,4,Midrange,1
30,4.41,4.18,3.7,17,6,7,146,2.7,4,Control,0
30,3.89,4.22,3.77,18,8,4,146,2.65,4,Midrange,0
30,4.6,4.55,4.23,20,6,4,183,2.36,4,Aggro,1
30,5.2,4.3,3.87,20,6,4,190,2.59,4,Aggro,1
30,5.15,4.5,4.03,20,6,4,193,2.48,4,Aggro,0
30,5.06,5.72,4.2,18,8,4,194,2.38,4,Midrange,1
30,4.05,4.6,4.07,20,6,4,173,2.46,4,Aggro,0
30,4.06,4.67,3.73,18,8,4,157,2.68,4,Midrange,0
30,7.29,6.53,5.17,17,6,7,235,1.94,4,Control,1
30,6.18,6.24,4.87,17,6,7,211,2.05,4,Control,1
30,5.35,5.65,4.53,17,6,7,187,2.21,4,Control,0
30,4.06,4.67,3.7,18,8,4,157,2.7,4,Midrange,1
30,5.59,5.94,4.57,17,6,7,196,2.19,4,Control,0
30,6.41,6.29,5.03,17,6,7,216,1.99,4,Control,0
30,4.78,4.67,4.17,18,8,4,170,2.4,4,Midrange,1
30,5.0,4.65,4.1,17,6,7,164,2.44,4,Control,1
30,4.67,4.44,3.83,18,8,4,164,2.61,4,Midrange,0
30,4.67,4.5,4.07,18,8,4,165,2.46,4,Midrange,0
30,5.18,5.06,4.1,17,6,7,174,2.44,4,Control,1
30,4.5,4.17,3.8,18,8,4,156,2.63,4,Midrange,0
30,5.28,4.78,4.2,18,8,4,181,2.38,4,Midrange,1
30,4.15,3.75,3.33,20,6,4,158,3.0,4,Aggro,1
30,5.65,6.0,4.57,17,6,7,198,2.19,4,Control,0
30,4.17,5.0,4.13,18,8,4,165,2.42,4,Midrange,0
30,3.85,3.85,3.23,20,6,4,154,3.09,4,Aggro,1
30,4.2,4.1,3.33,20,6,4,166,3.0,4,Aggro,1
30,4.85,5.0,3.93,20,6,4,197,2.54,4,Aggro,0
30,4.78,4.83,3.97,18,8,4,173,2.52,4,Midrange,0
30,4.55,4.15,4.03,20,6,4,174,2.48,4,Aggro,1
30,7.0,7.06,5.3,17,6,7,239,1.89,4,Control,0
30,5.71,5.24,4.47,17,6,7,186,2.24,4,Control,1
30,4.3,3.7,4.0,20,6,4,160,2.5,4,Aggro,1
30,5.39,5.56,4.43,18,8,4,197,2.26,4,Midrange,0
30,4.95,4.6,4.13,20,6,4,191,2.42,4,Aggro,0
30,5.47,5.18,4.43,17,6,7,181,2.26,4,Control,1
30,4.6,4.4,4.13,20,6,4,180,2.42,4,Aggro,0
30,4.05,3.75,3.4,20,6,4,156,2.94,4,Aggro,1
30,4.4,4.55,3.8,20,6,4,179,2.63,4,Aggro,1
30,4.88,5.71,4.03,17,6,7,180,2.48,4,Control,0
30,4.2,4.2,3.53,20,6,4,168,2.83,4,Aggro,1
30,5.35,5.18,4.43,17,6,7,179,2.26,4,Control,0
30,4.56,4.5,3.7,18,8,4,163,2.7,4,Midrange,0
30,4.8,4.8,3.97,20,6,4,192,2.52,4,Aggro,1
30,4.06,4.28,3.6,18,8,4,150,2.78,4,Midrange,0
30,4.25,3.6,3.4,20,6,4,157,2.94,4,Aggro,1
30,5.33,5.0,3.97,18,8,4,186,2.52,4,Midrange,0
30,5.35,4.82,4.3,17,6,7,173,2.33,4,Control,1
30,5.17,4.72,4.17,18,8,4,178,2.4,4,Midrange,0
30,5.55,5.2,4.5,20,6,4,215,2.22,4,Aggro,1
30,5.17,5.22,4.57,18,8,4,187,2.19,4,Midrange,1
30,4.67,4.22,3.73,18,8,4,160,2.68,4,Midrange,0
30,4.89,4.78,3.97,18,8,4,174,2.52,4,Midrange,0
30,3.78,3.67,3.07,18,8,4,134,3.26,4,Midrange,1
30,5.28,5.17,4.0,18,8,4,188,2.5,4,Midrange,1
30,6.35,6.29,5.3,17,6,7,215,1.89,4,Control,0
30,5.22,4.5,3.8,18,8,4,175,2.63,4,Midrange,0
30,5.53,5.41,3.97,17,6,7,186,2.52,4,Control,1
30,4.05,3.65,3.33,20,6,4,154,3.0,4,Aggro,1
30,5.0,5.39,4.5,18,8,4,187,2.22,4,Midrange,0
30,4.35,3.95,4.0,20,6,4,166,2.5,4,Aggro,1
30,4.0,3.7,3.23,20,6,4,154,3.09,4,Aggro,0
30,6.35,6.94,4.67,17,6,7,226,2.14,4,Control,0
30,4.45,4.05,3.93,20,6,4,170,2.54,4,Aggro,1
30,4.89,4.5,4.27,18,8,4,169,2.34,4,Midrange,1
30,6.53,6.06,4.9,17,6,7,214,2.04,4,Control,0
30,6.0,6.0,4.37,17,6,7,204,2.29,4,Control,0
30,4.67,4.78,4.3,18,8,4,170,2.33,4,Midrange,1
30,6.41,7.47,5.63,17,6,7,236,1.78,4,Control,1
30,5.94,6.35,4.77,17,6,7,209,2.1,4,Control,0
30,5.18,4.12,3.87,17,6,7,158,2.59,4,Control,0
30,4.61,4.72,3.8,18,8,4,168,2.63,4,Midrange,1
30,5.06,4.83,4.53,18,8,4,178,2.21,4,Midrange,1
30,4.1,4.0,3.93,20,6,4,162,2.54,4,Aggro,0
30,6.53,5.59,4.7,17,6,7,206,2.13,4,Control,0
30,4.05,3.65,3.43,20,6,4,154,2.91,4,Aggro,1
30,3.95,4.0,3.57,20,6,4,159,2.8,4,Aggro,0
30,4.25,4.15,3.97,20,6,4,168,2.52,4,Aggro,1
30,6.65,6.29,5.53,17,6,7,220,1.81,4,Control,1
30,4.5,4.56,3.87,18,8,4,163,2.59,4,Midrange,0
30,5.47,5.88,4.27,17,6,7,193,2.34,4,Control,0
30,5.0,4.83,4.57,18,8,4,177,2.19,4,Midrange,1
30,5.94,5.59,4.9,17,6,7,196,2.04,4,Control,0
30,4.61,5.22,4.17,18,8,4,177,2.4,4,Midrange,1
30,4.45,4.15,3.83,20,6,4,172,2.61,4,Aggro,0
30,5.53,4.59,4.2,17,6,7,172,2.38,4,Control,1
30,5.0,4.18,3.83,17,6,7,156,2.61,4,Control,0
30,5.24,5.18,4.37,17,6,7,177,2.29,4,Control,1
30,5.76,6.06,4.63,17,6,7,201,2.16,4,Control,0
30,5.44,4.83,4.13,18,8,4,185,2.42,4,Midrange,1
30,4.05,4.25,3.37,20,6,4,166,2.97,4,Aggro,0
30,5.71,6.18,4.77,17,6,7,202,2.1,4,Control,1
30,4.5,4.25,4.1,20,6,4,175,2.44,4,Aggro,0
30,4.67,4.17,3.73,18,8,4,159,2.68,4,Midrange,1
30,5.59,5.82,4.8,17,6,7,194,2.08,4,Control,0
30,5.59,5.47,4.3,17,6,7,188,2.33,4,Control,1
30,6.59,6.47,5.33,17,6,7,222,1.88,4,Control,1
30,5.41,5.47,4.83,17,6,7,185,2.07,4,Control,0
30,5.65,5.47,4.5,17,6,7,189,2.22,4,Control,1
30,5.12,4.88,4.53,17,6,7,170,2.21,4,Control,0
30,5.06,5.67,4.5,18,8,4,193,2.22,4,Midrange,0
30,6.12,5.71,4.43,17,6,7,201,2.26,4,Control,1
30,4.5,3.8,3.77,20,6,4,166,2.65,4,Aggro,1
30,4.5,4.11,3.37,18,8,4,155,2.97,4,Midrange,0
30,3.75,3.2,3.27,20,6,4,139,3.06,4,Aggro,1
30,4.6,3.65,3.43,20,6,4,165,2.91,4,Aggro,0
30,5.94,6.35,4.9,17,6,7,209,2.04,4,Control,1
30,5.06,5.35,4.3,17,6,7,177,2.33,4,Control,0
30,5.1,4.1,3.87,20,6,4,184,2.59,4,Aggro,1
30,5.35,5.82,4.37,17,6,7,190,2.29,4,Control,0
30,3.94,3.72,3.63,18,8,4,138,2.75,4,Midrange,0
30,5.71,5.76,4.67,17,6,7,195,2.14,4,Control,1
30,4.61,4.33,4.03,18,8,4,161,2.48,4,Midrange,0
30,5.0,3.83,3.63,18,8,4,159,2.75,4,Midrange,1
30,4.61,3.94,3.6,18,8,4,154,2.78,4,Midrange,1
30,4.35,4.9,4.03,20,6,4,185,2.48,4,Aggro,0
30,4.82,4.41,3.73,17,6,7,157,2.68,4,Control,0
30,5.2,5.6,4.47,20,6,4,216,2.24,4,Aggro,1
30,4.56,4.56,3.97,18,8,4,164,2.52,4,Midrange,0
30,4.76,4.53,4.37,17,6,7,158,2.29,4,Control,1
30,4.94,5.0,4.1,18,8,4,179,2.44,4,Midrange,0
30,5.72,5.5,4.6,18,8,4,202,2.17,4,Midrange,1
30,4.8,4.15,3.7,20,6,4,179,2.7,4,Aggro,0
30,5.94,5.65,4.37,17,6,7,197,2.29,4,Control,1
30,5.94,5.82,4.77,17,6,7,200,2.1,4,Control,0
30,5.06,5.24,4.23,17,6,7,175,2.36,4,Control,1
30,4.72,3.94,3.9,18,8,4,156,2.56,4,Midrange,0
30,4.11,4.11,3.73,18,8,4,148,2.68,4,Midrange,1
30,4.15,4.5,3.87,20,6,4,173,2.59,4,Aggro,0
30,5.06,4.67,4.47,18,8,4,175,2.24,4,Midrange,1
30,5.61,5.06,3.93,18,8,4,192,2.54,4,Midrange,1
30,4.65,3.8,3.53,20,6,4,169,2.83,4,Aggro,0
30,5.29,5.47,4.67,17,6,7,183,2.14,4,Control,0
30,5.24,4.88,4.27,17,6,7,172,2.34,4,Control,1
30,7.12,7.0,4.93,17,6,7,240,2.03,4,Control,1
30,4.05,3.85,3.43,20,6,4,158,2.91,4,Aggro,0
30,5.39,4.78,4.43,18,8,4,183,2.26,4,Midrange,0
30,5.65,5.94,4.8,17,6,7,197,2.08,4,Control,1
30,4.5,4.1,3.93,20,6,4,172,2.54,4,Aggro,1
30,6.06,5.41,4.43,17,6,7,195,2.26,4,Control,0
30,4.83,5.78,4.1,18,8,4,191,2.44,4,Midrange,1
30,5.25,4.3,4.1,20,6,4,191,2.44,4,Aggro,0
30,4.61,4.67,3.9,18,8,4,167,2.56,4,Midrange,1
30,3.95,4.05,3.33,20,6,4,160,3.0,4,Aggro,0
30,5.18,5.47,4.07,17,6,7,181,2.46,4,Control,1
30,4.5,4.3,4.03,20,6,4,176,2.48,4,Aggro,0
30,4.76,5.88,3.8,17,6,7,181,2.63,4,Control,1
30,5.76,5.24,4.7,17,6,7,187,2.13,4,Control,0
30,4.2,4.35,3.7,20,6,4,171,2.7,4,Aggro,0
30,5.35,5.82,4.63,17,6,7,190,2.16,4,Control,1
30,6.11,5.94,4.5,18,8,4,217,2.22,4,Midrange,0
30,5.06,5.22,4.07,18,8,4,185,2.46,4,Midrange,1
30,5.76,5.94,5.13,17,6,7,199,1.95,4,Control,0
30,4.82,5.41,4.73,17,6,7,174,2.11,4,Control,1
30,3.7,4.05,3.23,20,6,4,155,3.09,4,Aggro,0
30,4.65,4.4,3.9,20,6,4,181,2.56,4,Aggro,1
30,4.61,4.33,3.7,18,8,4,161,2.7,4,Midrange,1
30,4.89,5.5,3.87,18,8,4,187,2.59,4,Midrange,0
30,4.88,4.41,4.23,17,6,7,158,2.36,4,Control,1
30,5.0,4.5,3.77,20,6,4,190,2.65,4,Aggro,0
30,5.06,5.17,4.17,18,8,4,184,2.4,4,Midrange,1
30,4.55,4.55,3.9,20,6,4,182,2.56,4,Aggro,0
30,5.06,5.12,4.0,17,6,7,173,2.5,4,Control,0
30,4.75,4.4,3.63,20,6,4,183,2.75,4,Aggro,1
30,4.3,4.05,3.8,20,6,4,167,2.63,4,Aggro,1
30,5.53,5.35,4.47,17,6,7,185,2.24,4,Control,0
30,5.11,5.0,4.27,18,8,4,182,2.34,4,Midrange,0
30,4.2,4.0,3.63,20,6,4,164,2.75,4,Aggro,1
30,6.0,5.82,4.23,17,6,7,201,2.36,4,Control,0
30,4.39,4.78,4.57,18,8,4,165,2.19,4,Midrange,1
30,5.88,5.94,4.33,17,6,7,201,2.31,4,Control,0
30,4.94,4.5,3.93,18,8,4,170,2.54,4,Midrange,1
30,6.41,5.65,4.5,17,6,7,205,2.22,4,Control,1
30,4.15,4.2,3.97,20,6,4,167,2.52,4,Aggro,0
30,6.12,5.29,4.53,17,6,7,194,2.21,4,Control,0
30,4.39,4.67,4.07,18,8,4,163,2.46,4,Midrange,1
30,5.76,6.12,4.47,17,6,7,202,2.24,4,Control,0
30,3.45,3.6,3.0,20,6,4,141,3.33,4,Aggro,1
30,4.0,4.5,3.83,20,6,4,170,2.61,4,Aggro,0
30,4.2,4.25,3.57,20,6,4,169,2.8,4,Aggro,1
30,5.65,5.41,4.03,17,6,7,188,2.48,4,Control,1
30,5.5,4.72,4.13,18,8,4,184,2.42,4,Midrange,0
30,4.78,4.89,4.0,18,8,4,174,2.5,4,Midrange,1
30,5.59,6.0,4.57,17,6,7,197,2.19,4,Control,0
30,5.5,5.56,4.0,18,8,4,199,2.5,4,Midrange,0
30,4.65,4.25,3.67,20,6,4,178,2.73,4,Aggro,1
30,6.35,6.12,4.47,17,6,7,212,2.24,4,Control,1
30,4.61,4.33,4.07,18,8,4,161,2.46,4,Midrange,0
30,5.0,4.78,4.6,18,8,4,176,2.17,4,Midrange,0
30,3.85,2.95,3.1,20,6,4,136,3.23,4,Aggro,1
30,5.0,4.8,4.07,20,6,4,196,2.46,4,Aggro,0
30,6.06,5.94,4.43,17,6,7,204,2.26,4,Control,1
30,6.76,5.71,4.93,17,6,7,212,2.03,4,Control,0
30,4.28,3.89,3.93,18,8,4,147,2.54,4,Midrange,1
30,3.65,4.05,3.6,20,6,4,154,2.78,4,Aggro,1
30,5.35,5.41,4.37,17,6,7,183,2.29,4,Control,0
30,5.29,5.18,4.8,17,6,7,178,2.08,4,Control,0
30,5.12,4.88,4.3,17,6,7,170,2.33,4,Control,1
30,5.89,5.56,4.63,18,8,4,206,2.16,4,Midrange,0
30,4.28,4.22,3.43,18,8,4,153,2.91,4,Midrange,1
30,5.29,5.29,4.23,17,6,7,180,2.36,4,Control,0
30,5.65,6.12,4.87,17,6,7,200,2.05,4,Control,1
30,4.11,4.61,4.1,18,8,4,157,2.44,4,Midrange,1
30,4.0,3.55,3.53,20,6,4,151,2.83,4,Aggro,0
30,5.24,5.29,4.07,17,6,7,179,2.46,4,Control,1
30,4.25,4.3,3.73,20,6,4,171,2.68,4,Aggro,0
30,5.33,4.89,4.57,18,8,4,184,2.19,4,Midrange,1
30,5.22,4.61,3.73,18,8,4,177,2.68,4,Midrange,0
30,4.1,4.1,3.23,20,6,4,164,3.09,4,Aggro,0
30,6.29,6.06,4.77,17,6,7,210,2.1,4,Control,1
30,4.82,5.0,4.1,17,6,7,167,2.44,4,Control,0
30,6.0,5.35,4.7,17,6,7,193,2.13,4,Control,1
30,4.65,3.5,3.23,20,6,4,163,3.09,4,Aggro,0
30,5.24,5.76,4.53,17,6,7,187,2.21,4,Control,1
30,4.33,4.61,3.9,18,8,4,161,2.56,4,Midrange,0
30,4.05,3.6,3.13,20,6,4,153,3.19,4,Aggro,1
30,5.59,5.12,4.33,17,6,7,182,2.31,4,Control,1
30,4.39,4.5,3.63,18,8,4,160,2.75,4,Midrange,0
30,4.24,4.71,3.83,17,6,7,152,2.61,4,Control,1
30,4.0,3.85,3.37,20,6,4,157,2.97,4,Aggro,0
30,5.24,5.35,4.5,17,6,7,180,2.22,4,Control,0
30,7.0,7.29,5.73,17,6,7,243,1.74,4,Control,1
30,4.05,3.65,3.13,20,6,4,154,3.19,4,Aggro,0
30,5.06,4.17,4.1,18,8,4,166,2.44,4,Midrange,1
30,4.1,4.25,3.63,20,6,4,167,2.75,4,Aggro,1
30,4.88,4.47,4.23,17,6,7,159,2.36,4,Control,0
30,5.65,5.24,4.43,17,6,7,185,2.26,4,Control,0
30,4.35,4.5,4.0,20,6,4,177,2.5,4,Aggro,1
30,3.8,4.1,3.6,20,6,4,158,2.78,4,Aggro,0
30,4.35,4.15,3.57,20,6,4,170,2.8,4,Aggro,1
30,5.61,4.94,4.4,18,8,4,190,2.27,4,Midrange,0
30,4.44,4.56,4.13,18,8,4,162,2.42,4,Midrange,1
30,4.83,4.72,4.2,18,8,4,172,2.38,4,Midrange,0
30,6.59,6.35,4.8,17,6,7,220,2.08,4,Control,1
30,5.33,4.39,3.83,18,8,4,175,2.61,4,Midrange,0
30,6.0,6.29,4.6,17,6,7,209,2.17,4,Control,1
30,4.67,4.78,4.27,18,8,4,170,2.34,4,Midrange,0
30,4.94,4.22,3.9,18,8,4,165,2.56,4,Midrange,1
30,5.17,5.5,4.97,18,8,4,192,2.01,4,Midrange,1
30,4.35,4.76,4.03,17,6,7,155,2.48,4,Control,0
30,5.82,5.94,4.83,17,6,7,200,2.07,4,Control,0
30,4.1,3.95,3.83,20,6,4,161,2.61,4,Aggro,1
30,4.0,3.55,3.3,20,6,4,151,3.03,4,Aggro,1
30,6.12,5.71,4.53,17,6,7,201,2.21,4,Control,0
30,5.94,5.71,4.83,17,6,7,198,2.07,4,Control,0
30,6.0,5.47,4.8,17,6,7,195,2.08,4,Control,1
30,5.53,5.41,4.97,17,6,7,186,2.01,4,Control,0
30,5.33,5.33,4.4,18,8,4,192,2.27,4,Midrange,1
30,4.72,3.94,3.47,18,8,4,156,2.88,4,Midrange,0
30,5.28,4.94,4.43,18,8,4,184,2.26,4,Midrange,1
30,4.94,4.89,4.17,18,8,4,177,2.4,4,Midrange,1
30,5.12,3.88,3.9,17,6,7,153,2.56,4,Control,0
30,4.44,4.39,3.27,18,8,4,159,3.06,4,Midrange,1
30,3.8,3.75,3.33,20,6,4,151,3.0,4,Aggro,0
30,6.0,6.18,4.57,17,6,7,207,2.19,4,Control,0
30,5.56,5.17,4.27,18,8,4,193,2.34,4,Midrange,1
30,4.35,3.7,3.8,20,6,4,161,2.63,4,Aggro,0
30,4.2,3.9,3.9,20,6,4,162,2.56,4,Aggro,1
30,5.88,6.12,5.1,17,6,7,204,1.96,4,Control,1
30,4.53,4.41,3.63,17,6,7,152,2.75,4,Control,0
30,5.82,4.94,4.33,17,6,7,183,2.31,4,Control,0
30,5.76,6.76,5.03,17,6,7,213,1.99,4,Control,1
30,3.85,3.7,3.33,20,6,4,151,3.0,4,Aggro,0
30,4.72,3.83,3.6,18,8,4,154,2.78,4,Midrange,1
30,5.78,5.17,4.37,18,8,4,197,2.29,4,Midrange,0
30,4.35,4.15,3.63,20,6,4,170,2.75,4,Aggro,1
30,5.29,6.12,4.9,17,6,7,194,2.04,4,Control,1
30,5.94,5.53,4.6,17,6,7,195,2.17,4,Control,0
30,4.3,4.2,3.53,20,6,4,170,2.83,4,Aggro,1
30,4.78,4.22,3.97,18,8,4,162,2.52,4,Midrange,0
30,4.89,4.83,3.87,18,8,4,175,2.59,4,Midrange,0
30,5.0,5.25,4.47,20,6,4,205,2.24,4,Aggro,1
30,3.65,3.65,3.03,20,6,4,146,3.3,4,Aggro,0
30,4.6,5.1,3.8,20,6,4,194,2.63,4,Aggro,1
30,4.2,4.05,3.8,20,6,4,165,2.63,4,Aggro,1
30,4.33,4.39,4.17,18,8,4,157,2.4,4,Midrange,0
30,4.35,3.65,3.37,20,6,4,160,2.97,4,Aggro,0
30,3.65,3.4,2.9,20,6,4,141,3.45,4,Aggro,1
30,6.41,5.88,4.7,17,6,7,209,2.13,4,Control,0
30,5.88,6.12,4.63,17,6,7,204,2.16,4,Control,1
30,3.6,4.0,3.43,20,6,4,152,2.91,4,Aggro,0
30,5.35,5.71,4.27,17,6,7,188,2.34,4,Control,1
