Atk_Attack,Atk_HP,Atk_ManaCost,Def_Attack,Def_HP,Def_ManaCost,Card_Category,Damage
4,0,3,0,30,0,Spell,4
6,0,4,3,3,3,Spell,6
10,7,8,0,30,0,Minion,10
6,6,5,0,30,0,Minion,6
4,3,3,0,30,0,Minion,4
4,2,2,0,30,0,Minion,4
6,6,6,2,2,1,Minion,6
1,3,1,0,30,0,Minion,1
4,2,2,0,30,0,Minion,4
3,1,1,10,10,10,Minion,3
4,5,4,0,30,0,Minion,4
3,4,3,0,30,0,Minion,3
5,5,4,7,7,6,Minion,5
6,6,5,3,3,3,Minion,6
2,5,3,0,30,0,Minion,2
3,0,2,0,30,0,Spell,3
5,5,4,0,30,0,Minion,5
4,3,3,0,30,0,Minion,4
7,4,5,0,30,0,Minion,7
7,7,7,0,30,0,Minion,7
1,4,2,0,30,0,Minion,1
7,6,6,6,7,6,Minion,7
8,8,8,6,4,4,Minion,8
8,7,7,3,6,4,Minion,8
10,7,8,5,8,6,Minion,10
5,3,3,0,30,0,Minion,5
7,0,5,10,7,8,Spell,7
5,6,5,0,30,0,Minion,5
4,4,3,0,30,0,Minion,4
7,0,5,5,5,4,Spell,7
8,7,7,7,7,6,Minion,8
8,8,7,2,1,1,Minion,8
3,0,2,0,30,0,Spell,3
5,2,3,0,30,0,Minion,5
5,2,3,0,30,0,Minion,5
1,1,1,0,30,0,Minion,1
6,6,6,0,30,0,Minion,6
2,3,2,0,30,0,Minion,2
8,7,7,0,30,0,Minion,8
6,6,6,1,3,1,Minion,6
7,7,7,6,7,6,Minion,7
3,2,2,0,30,0,Minion,3
10,0,8,9,10,9,Spell,10
1,4,2,0,30,0,Minion,1
2,2,1,4,7,5,Minion,2
4,4,4,3,3,2,Minion,4
10,0,8,8,5,6,Spell,10
5,2,3,3,6,4,Minion,5
2,5,3,8,9,8,Minion,2
1,3,1,0,30,0,Minion,1
5,5,4,0,30,0,Minion,5
8,8,8,0,30,0,Minion,8
5,8,6,0,30,0,Minion,5
5,5,4,4,5,4,Minion,5
3,6,4,0,30,0,Minion,3
4,3,3,0,30,0,Minion,4
2,5,3,0,30,0,Minion,2
5,5,4,2,2,1,Minion,5
4,4,3,7,10,8,Minion,4
2,2,1,0,30,0,Minion,2
7,7,6,0,30,0,Minion,7
3,4,3,0,30,0,Minion,3
2,5,3,3,2,2,Minion,2
4,7,5,8,8,8,Minion,4
5,8,6,7,6,6,Minion,5
2,1,1,0,30,0,Minion,2
8,0,6,5,5,4,Spell,8
5,2,3,4,7,5,Minion,5
4,0,3,4,2,2,Spell,4
2,3,2,0,30,0,Minion,2
5,0,4,0,30,0,Spell,5
4,4,4,0,30,0,Minion,4
5,5,4,0,30,0,Minion,5
10,7,8,4,4,4,Minion,10
3,0,2,0,30,0,Spell,3
4,5,4,0,30,0,Minion,4
6,5,5,0,30,0,Minion,6
6,0,4,6,9,7,Spell,6
4,5,4,0,30,0,Minion,4
2,2,1,0,30,0,Minion,2
8,9,8,9,6,7,Minion,8
2,5,3,0,30,0,Minion,2
4,7,5,0,30,0,Minion,4
4,0,3,5,6,5,Spell,4
2,2,2,0,30,0,Minion,2
4,5,4,5,5,4,Minion,4
6,0,4,0,30,0,Spell,6
6,5,5,6,3,4,Minion,6
4,1,2,9,10,9,Minion,4
6,4,4,1,3,1,Minion,6
6,5,5,8,9,8,Minion,6
5,6,5,0,30,0,Minion,5
7,10,8,0,30,0,Minion,7
2,2,1,1,4,2,Minion,2
3,0,2,0,30,0,Spell,3
7,10,8,0,30,0,Minion,7
4,5,4,5,5,5,Minion,4
3,3,2,4,5,4,Minion,3
7,10,8,0,30,0,Minion,7
3,4,3,0,30,0,Minion,3
9,8,8,5,8,6,Minion,9
2,1,1,8,11,9,Minion,2
6,3,4,0,30,0,Minion,6
3,4,3,0,30,0,Minion,3
2,3,2,0,30,0,Minion,2
9,12,10,9,6,7,Minion,9
6,0,4,0,30,0,Spell,6
5,8,6,1,3,1,Minion,5
2,5,3,0,30,0,Minion,2
4,2,2,0,30,0,Minion,4
3,0,2,4,7,5,Spell,3
6,4,4,0,30,0,Minion,6
2,0,1,4,7,5,Spell,2
8,5,6,4,4,4,Minion,8
2,1,1,0,30,0,Minion,2
3,6,4,0,30,0,Minion,3
4,1,2,0,30,0,Minion,4
9,0,7,6,5,5,Spell,9
2,0,1,0,30,0,Spell,2
10,0,8,8,8,8,Spell,10
10,0,8,5,5,4,Spell,10
4,4,4,0,30,0,Minion,4
5,5,5,5,5,4,Minion,5
2,3,2,0,30,0,Minion,2
7,4,5,5,8,6,Minion,7
4,7,5,0,30,0,Minion,4
5,5,5,5,5,4,Minion,5
5,4,4,4,4,3,Minion,5
2,2,2,0,30,0,Minion,2
7,7,6,0,30,0,Minion,7
2,2,2,0,30,0,Minion,2
3,4,3,2,2,2,Minion,3
3,2,2,2,3,2,Minion,3
3,1,1,0,30,0,Minion,3
3,0,2,0,30,0,Spell,3
2,5,3,0,30,0,Minion,2
3,0,2,0,30,0,Spell,3
1,2,1,0,30,0,Minion,1
7,7,7,8,8,7,Minion,7
2,3,2,0,30,0,Minion,2
2,2,2,3,6,4,Minion,2
4,0,2,0,30,0,Spell,4
4,7,5,0,30,0,Minion,4
5,6,5,0,30,0,Minion,5
4,4,4,0,30,0,Minion,4
3,3,3,3,3,3,Minion,3
4,2,2,1,1,1,Minion,4
7,4,5,0,30,0,Minion,7
4,3,3,0,30,0,Minion,4
2,2,2,0,30,0,Minion,2
8,0,6,0,30,0,Spell,8
1,1,1,0,30,0,Minion,1
4,1,2,0,30,0,Minion,4
1,0,1,0,30,0,Spell,1
2,2,1,0,30,0,Minion,2
4,4,3,0,30,0,Minion,4
10,0,8,0,30,0,Spell,10
7,0,5,0,30,0,Spell,7
2,2,2,0,30,0,Minion,2
3,0,2,0,30,0,Spell,3
6,0,5,5,5,5,Spell,6
5,3,3,0,30,0,Minion,5
2,3,2,2,5,3,Minion,2
4,7,5,4,7,5,Minion,4
6,0,4,2,5,3,Spell,6
5,6,5,3,6,4,Minion,5
4,5,4,0,30,0,Minion,4
2,5,3,0,30,0,Minion,2
4,3,3,0,30,0,Minion,4
5,0,4,5,6,5,Spell,5
6,6,5,6,6,5,Minion,6
10,7,8,6,9,7,Minion,10
4,5,4,0,30,0,Minion,4
8,5,6,0,30,0,Minion,8
10,7,8,6,6,5,Minion,10
4,4,4,2,5,3,Minion,4
5,5,5,0,30,0,Minion,5
4,4,3,0,30,0,Minion,4
2,2,1,0,30,0,Minion,2
9,0,7,8,5,6,Spell,9
7,7,6,10,9,9,Minion,7
1,1,1,0,30,0,Minion,1
1,4,2,0,30,0,Minion,1
2,1,1,0,30,0,Minion,2
4,2,2,7,8,7,Minion,4
4,7,5,5,6,5,Minion,4
3,6,4,5,5,5,Minion,3
6,7,6,2,3,2,Minion,6
10,7,8,0,30,0,Minion,10
3,3,2,0,30,0,Minion,3
4,1,2,0,30,0,Minion,4
1,0,1,4,7,5,Spell,1
8,7,7,7,10,8,Minion,8
3,0,2,3,1,1,Spell,3
4,1,2,0,30,0,Minion,4
5,0,4,7,4,5,Spell,5
2,1,1,0,30,0,Minion,2
4,5,4,0,30,0,Minion,4
7,0,5,3,2,2,Spell,7
6,0,4,0,30,0,Spell,6
5,4,4,0,30,0,Minion,5
7,6,6,7,10,8,Minion,7
4,4,3,0,30,0,Minion,4
6,6,5,6,6,5,Minion,6
4,7,5,0,30,0,Minion,4
4,0,3,8,7,7,Spell,4
5,5,4,0,30,0,Minion,5
2,1,1,0,30,0,Minion,2
5,2,3,8,11,9,Minion,5
4,4,4,3,4,3,Minion,4
5,3,3,0,30,0,Minion,5
6,5,5,0,30,0,Minion,6
7,10,8,0,30,0,Minion,7
7,4,5,8,9,8,Minion,7
6,0,4,2,3,2,Spell,6
9,6,7,6,9,7,Minion,9
4,1,2,0,30,0,Minion,4
5,5,4,0,30,0,Minion,5
3,3,3,0,30,0,Minion,3
6,3,4,0,30,0,Minion,6
10,0,8,7,7,6,Spell,10
6,5,5,0,30,0,Minion,6
4,5,4,8,7,7,Minion,4
8,9,8,1,3,1,Minion,8
4,2,2,0,30,0,Minion,4
3,3,2,0,30,0,Minion,3
4,5,4,0,30,0,Minion,4
2,3,2,0,30,0,Minion,2
7,0,5,4,7,5,Spell,7
3,4,3,0,30,0,Minion,3
3,0,2,8,8,7,Spell,3
2,3,2,0,30,0,Minion,2
7,4,5,0,30,0,Minion,7
2,0,1,0,30,0,Spell,2
10,0,8,0,30,0,Spell,10
7,6,6,0,30,0,Minion,7
2,2,2,0,30,0,Minion,2
2,0,1,0,30,0,Spell,2
6,9,7,6,9,7,Minion,6
1,2,1,0,30,0,Minion,1
7,8,7,7,7,6,Minion,7
1,1,1,0,30,0,Minion,1
2,0,1,5,6,5,Spell,2
3,2,2,4,7,5,Minion,3
6,6,6,1,3,1,Minion,6
4,4,3,3,4,3,Minion,4
3,4,3,0,30,0,Minion,3
6,5,5,0,30,0,Minion,6
2,5,3,0,30,0,Minion,2
5,2,3,0,30,0,Minion,5
5,4,4,0,30,0,Minion,5
3,2,2,0,30,0,Minion,3
6,7,6,6,9,7,Minion,6
5,0,4,3,6,4,Spell,5
3,4,3,5,6,5,Minion,3
4,3,3,0,30,0,Minion,4
5,0,3,0,30,0,Spell,5
10,0,8,6,4,4,Spell,10
4,0,3,3,3,3,Spell,4
3,6,4,2,2,2,Minion,3
1,0,1,0,30,0,Spell,1
1,3,1,0,30,0,Minion,1
2,3,2,0,30,0,Minion,2
5,6,5,6,4,4,Minion,5
6,6,5,0,30,0,Minion,6
5,5,4,6,4,4,Minion,5
5,2,3,3,3,3,Minion,5
6,5,5,3,6,4,Minion,6
3,3,3,0,30,0,Minion,3
5,5,5,6,6,5,Minion,5
3,3,2,0,30,0,Minion,3
5,2,3,0,30,0,Minion,5
5,5,5,8,5,6,Minion,5
7,0,5,3,6,4,Spell,7
7,4,5,0,30,0,Minion,7
4,0,2,0,30,0,Spell,4
2,2,1,0,30,0,Minion,2
8,0,6,0,30,0,Spell,8
7,7,6,6,6,5,Minion,7
8,8,7,0,30,0,Minion,8
2,1,1,0,30,0,Minion,2
2,1,1,0,30,0,Minion,2
3,1,1,0,30,0,Minion,3
6,4,4,6,4,4,Minion,6
4,3,3,0,30,0,Minion,4
4,4,3,0,30,0,Minion,4
5,2,3,0,30,0,Minion,5
8,0,6,5,4,4,Spell,8
1,3,1,0,30,0,Minion,1
8,9,8,3,6,4,Minion,8
1,2,1,0,30,0,Minion,1
1,4,2,0,30,0,Minion,1
6,9,7,0,30,0,Minion,6
8,8,7,0,30,0,Minion,8
4,5,4,0,30,0,Minion,4
6,4,4,0,30,0,Minion,6
4,1,2,0,30,0,Minion,4
6,0,5,5,8,6,Spell,6
4,0,2,0,30,0,Spell,4
5,0,3,0,30,0,Spell,5
4,7,5,0,30,0,Minion,4
5,0,4,0,30,0,Spell,5
9,6,7,6,5,5,Minion,9
9,6,7,0,30,0,Minion,9
5,5,5,6,6,5,Minion,5
3,1,1,0,30,0,Minion,3
7,8,7,8,5,6,Minion,7
1,4,2,0,30,0,Minion,1
2,2,2,0,30,0,Minion,2
9,6,7,0,30,0,Minion,9
6,9,7,0,30,0,Minion,6
5,6,5,4,3,3,Minion,5
1,1,1,4,3,3,Minion,1
8,0,6,8,5,6,Spell,8
3,0,2,2,1,1,Spell,3
5,0,3,10,10,10,Spell,5
2,5,3,0,30,0,Minion,2
6,0,5,0,30,0,Spell,6
1,2,1,0,30,0,Minion,1
4,1,2,4,2,2,Minion,4
5,3,3,4,4,3,Minion,5
8,8,7,7,4,5,Minion,8
4,4,3,0,30,0,Minion,4
4,3,3,0,30,0,Minion,4
5,0,3,8,8,7,Spell,5
4,3,3,0,30,0,Minion,4
3,6,4,0,30,0,Minion,3
1,4,2,0,30,0,Minion,1
6,4,4,0,30,0,Minion,6
3,3,2,0,30,0,Minion,3
1,0,1,7,7,6,Spell,1
3,0,2,1,4,2,Spell,3
6,6,5,0,30,0,Minion,6
1,4,2,0,30,0,Minion,1
5,5,4,0,30,0,Minion,5
3,6,4,4,5,4,Minion,3
8,0,6,6,4,4,Spell,8
5,0,4,8,5,6,Spell,5
6,0,5,0,30,0,Spell,6
3,0,2,0,30,0,Spell,3
2,5,3,0,30,0,Minion,2
7,0,5,0,30,0,Spell,7
1,2,1,0,30,0,Minion,1
6,5,5,7,7,6,Minion,6
5,6,5,0,30,0,Minion,5
2,5,3,0,30,0,Minion,2
8,7,7,0,30,0,Minion,8
6,6,6,0,30,0,Minion,6
8,0,6,6,5,5,Spell,8
4,4,4,7,10,8,Minion,4
8,8,7,4,1,2,Minion,8
5,5,5,5,3,3,Minion,5
7,4,5,4,7,5,Minion,7
1,1,1,0,30,0,Minion,1
2,3,2,0,30,0,Minion,2
7,8,7,0,30,0,Minion,7
10,0,8,7,7,6,Spell,10
4,2,2,0,30,0,Minion,4
1,3,1,0,30,0,Minion,1
5,0,3,0,30,0,Spell,5
4,1,2,6,6,5,Minion,4
5,3,3,0,30,0,Minion,5
3,6,4,0,30,0,Minion,3
8,0,6,0,30,0,Spell,8
3,3,2,0,30,0,Minion,3
4,0,3,0,30,0,Spell,4
6,0,4,3,3,3,Spell,6
5,3,3,0,30,0,Minion,5
3,4,3,0,30,0,Minion,3
1,4,2,0,30,0,Minion,1
2,5,3,0,30,0,Minion,2
6,0,5,5,4,4,Spell,6
1,3,1,1,4,2,Minion,1
6,9,7,5,8,6,Minion,6
3,6,4,0,30,0,Minion,3
5,5,4,0,30,0,Minion,5
4,4,4,3,3,3,Minion,4
1,1,1,0,30,0,Minion,1
3,4,3,0,30,0,Minion,3
3,0,2,3,3,2,Spell,3
10,0,8,9,8,8,Spell,10
10,0,8,6,6,5,Spell,10
2,5,3,0,30,0,Minion,2
5,8,6,0,30,0,Minion,5
6,5,5,7,6,6,Minion,6
2,2,1,0,30,0,Minion,2
5,4,4,2,5,3,Minion,5
11,11,10,7,7,6,Minion,11
7,4,5,5,5,4,Minion,7
4,5,4,0,30,0,Minion,4
7,0,5,2,3,2,Spell,7
9,6,7,6,7,6,Minion,9
3,1,1,0,30,0,Minion,3
2,2,2,0,30,0,Minion,2
8,0,6,6,5,5,Spell,8
2,1,1,0,30,0,Minion,2
6,0,5,0,30,0,Spell,6
3,3,3,0,30,0,Minion,3
4,0,3,0,30,0,Spell,4
10,0,8,0,30,0,Spell,10
3,3,2,0,30,0,Minion,3
5,6,5,0,30,0,Minion,5
3,0,2,1,4,2,Spell,3
4,4,4,0,30,0,Minion,4
3,4,3,2,5,3,Minion,3
4,0,2,2,3,2,Spell,4
5,5,5,0,30,0,Minion,5
5,0,3,0,30,0,Spell,5
7,4,5,0,30,0,Minion,7
4,4,3,0,30,0,Minion,4
8,9,8,7,7,7,Minion,8
5,4,4,5,8,6,Minion,5
2,1,1,0,30,0,Minion,2
6,6,6,3,2,2,Minion,6
9,0,7,0,30,0,Spell,9
6,4,4,0,30,0,Minion,6
4,5,4,0,30,0,Minion,4
3,3,3,0,30,0,Minion,3
5,0,4,0,30,0,Spell,5
5,6,5,0,30,0,Minion,5
7,6,6,4,7,5,Minion,7
8,8,8,0,30,0,Minion,8
6,3,4,0,30,0,Minion,6
7,6,6,10,10,10,Minion,7
1,1,1,2,2,1,Minion,1
5,6,5,4,5,4,Minion,5
2,1,1,1,3,1,Minion,2
3,1,1,6,9,7,Minion,3
5,0,3,0,30,0,Spell,5
1,4,2,0,30,0,Minion,1
1,4,2,0,30,0,Minion,1
1,3,1,5,3,3,Minion,1
5,2,3,0,30,0,Minion,5
2,5,3,0,30,0,Minion,2
3,3,2,0,30,0,Minion,3
4,3,3,0,30,0,Minion,4
4,0,3,0,30,0,Spell,4
4,5,4,4,3,3,Minion,4
2,0,1,0,30,0,Spell,2
4,1,2,0,30,0,Minion,4
6,4,4,0,30,0,Minion,6
5,2,3,0,30,0,Minion,5
7,4,5,9,8,8,Minion,7
7,6,6,0,30,0,Minion,7
10,7,8,0,30,0,Minion,10
4,0,3,7,7,7,Spell,4
6,6,5,0,30,0,Minion,6
3,4,3,0,30,0,Minion,3
3,1,1,0,30,0,Minion,3
5,4,4,6,3,4,Minion,5
5,4,4,0,30,0,Minion,5
3,4,3,0,30,0,Minion,3
5,6,5,4,5,4,Minion,5
5,5,4,0,30,0,Minion,5
11,11,10,3,3,3,Minion,11
1,4,2,3,3,3,Minion,1
7,10,8,4,7,5,Minion,7
5,6,5,0,30,0,Minion,5
4,4,3,0,30,0,Minion,4
6,0,4,0,30,0,Spell,6
1,4,2,0,30,0,Minion,1
10,0,8,0,30,0,Spell,10
6,0,4,3,6,4,Spell,6
8,9,8,0,30,0,Minion,8
5,8,6,6,5,5,Minion,5
4,4,4,0,30,0,Minion,4
3,6,4,4,4,3,Minion,3
7,10,8,0,30,0,Minion,7
10,0,8,0,30,0,Spell,10
6,6,5,0,30,0,Minion,6
1,3,1,0,30,0,Minion,1
4,0,3,0,30,0,Spell,4
6,0,5,0,30,0,Spell,6
8,7,7,7,7,6,Minion,8
4,4,3,8,8,7,Minion,4
7,7,7,7,7,7,Minion,7
8,0,6,5,6,5,Spell,8
5,0,3,8,8,7,Spell,5
6,6,5,0,30,0,Minion,6
3,0,2,9,6,7,Spell,3
3,0,2,0,30,0,Spell,3
5,4,4,0,30,0,Minion,5
4,1,2,0,30,0,Minion,4
10,0,8,5,8,6,Spell,10
7,7,7,0,30,0,Minion,7
8,0,6,0,30,0,Spell,8
4,0,2,5,6,5,Spell,4
7,7,7,4,7,5,Minion,7
1,3,1,4,4,4,Minion,1
2,2,2,1,1,1,Minion,2
2,3,2,0,30,0,Minion,2
5,4,4,0,30,0,Minion,5
3,4,3,0,30,0,Minion,3
2,3,2,0,30,0,Minion,2
8,0,6,6,5,5,Spell,8
1,1,1,0,30,0,Minion,1
6,6,6,0,30,0,Minion,6
8,0,6,3,3,2,Spell,8
5,5,5,0,30,0,Minion,5
3,0,2,0,30,0,Spell,3
10,0,8,2,5,3,Spell,10
5,0,4,0,30,0,Spell,5
7,4,5,4,5,4,Minion,7
8,0,6,10,9,9,Spell,8
4,7,5,0,30,0,Minion,4
9,6,7,7,8,7,Minion,9
4,5,4,3,3,2,Minion,4
10,0,8,7,7,7,Spell,10
3,6,4,0,30,0,Minion,3
8,0,6,5,8,6,Spell,8
2,3,2,0,30,0,Minion,2
6,9,7,0,30,0,Minion,6
2,5,3,5,2,3,Minion,2
4,3,3,0,30,0,Minion,4
3,1,1,1,4,2,Minion,3
3,4,3,0,30,0,Minion,3
5,8,6,3,3,3,Minion,5
4,0,2,0,30,0,Spell,4
2,5,3,1,2,1,Minion,2
2,2,1,0,30,0,Minion,2
3,3,3,0,30,0,Minion,3
1,4,2,0,30,0,Minion,1
6,4,4,0,30,0,Minion,6
5,6,5,0,30,0,Minion,5
9,10,9,0,30,0,Minion,9
4,4,4,7,8,7,Minion,4
4,0,2,0,30,0,Spell,4
5,8,6,8,9,8,Minion,5
7,7,6,5,5,4,Minion,7
1,4,2,0,30,0,Minion,1
12,12,10,0,30,0,Minion,12
3,0,2,5,8,6,Spell,3
6,6,6,5,6,5,Minion,6
6,9,7,6,9,7,Minion,6
4,0,3,8,11,9,Spell,4
11,8,9,0,30,0,Minion,11
5,0,3,0,30,0,Spell,5
6,3,4,0,30,0,Minion,6
4,7,5,0,30,0,Minion,4
4,7,5,4,7,5,Minion,4
5,5,4,6,4,4,Minion,5
6,6,6,0,30,0,Minion,6
6,0,5,4,4,3,Spell,6
3,1,1,0,30,0,Minion,3
3,3,3,0,30,0,Minion,3
1,4,2,0,30,0,Minion,1
3,3,3,0,30,0,Minion,3
1,3,1,0,30,0,Minion,1
1,4,2,0,30,0,Minion,1
2,5,3,0,30,0,Minion,2
3,0,2,9,8,8,Spell,3
3,1,1,0,30,0,Minion,3
4,1,2,3,6,4,Minion,4
5,5,4,0,30,0,Minion,5
5,0,4,6,3,4,Spell,5
4,5,4,0,30,0,Minion,4
5,5,4,0,30,0,Minion,5
8,8,7,1,1,1,Minion,8
6,6,6,0,30,0,Minion,6
6,6,6,6,6,6,Minion,6
6,6,5,5,4,4,Minion,6
2,2,1,0,30,0,Minion,2
2,1,1,1,1,1,Minion,2
5,4,4,7,7,6,Minion,5
4,5,4,0,30,0,Minion,4
6,5,5,0,30,0,Minion,6
5,0,4,0,30,0,Spell,5
3,1,1,0,30,0,Minion,3
3,2,2,0,30,0,Minion,3
1,4,2,0,30,0,Minion,1
4,7,5,0,30,0,Minion,4
3,0,2,0,30,0,Spell,3
2,5,3,0,30,0,Minion,2
5,5,5,0,30,0,Minion,5
7,4,5,0,30,0,Minion,7
9,0,7,8,7,7,Spell,9
6,4,4,0,30,0,Minion,6
5,0,4,1,4,2,Spell,5
4,4,3,0,30,0,Minion,4
2,3,2,0,30,0,Minion,2
5,8,6,5,5,5,Minion,5
3,0,2,0,30,0,Spell,3
4,3,3,0,30,0,Minion,4
2,2,1,0,30,0,Minion,2
7,10,8,8,8,7,Minion,7
12,12,10,8,8,8,Minion,12
3,1,1,0,30,0,Minion,3
4,4,4,5,5,4,Minion,4
5,3,3,0,30,0,Minion,5
9,0,7,4,3,3,Spell,9
5,0,3,6,3,4,Spell,5
5,5,4,1,2,1,Minion,5
4,0,3,3,3,3,Spell,4
5,0,3,2,3,2,Spell,5
5,5,4,5,8,6,Minion,5
10,0,8,4,4,3,Spell,10
3,3,2,0,30,0,Minion,3
7,7,6,7,7,6,Minion,7
2,1,1,0,30,0,Minion,2
1,3,1,0,30,0,Minion,1
10,0,8,4,4,3,Spell,10
3,2,2,1,1,1,Minion,3
4,4,4,0,30,0,Minion,4
5,0,3,3,4,3,Spell,5
2,2,2,0,30,0,Minion,2
6,5,5,0,30,0,Minion,6
2,5,3,0,30,0,Minion,2
5,8,6,0,30,0,Minion,5
2,5,3,0,30,0,Minion,2
5,0,3,0,30,0,Spell,5
4,1,2,0,30,0,Minion,4
4,0,3,2,5,3,Spell,4
2,5,3,0,30,0,Minion,2
3,3,2,0,30,0,Minion,3
7,7,6,7,7,6,Minion,7
4,7,5,0,30,0,Minion,4
5,5,5,1,3,1,Minion,5
4,4,3,0,30,0,Minion,4
6,5,5,0,30,0,Minion,6
3,0,2,0,30,0,Spell,3
2,1,1,0,30,0,Minion,2
2,5,3,8,7,7,Minion,2
5,8,6,5,5,5,Minion,5
1,0,1,0,30,0,Spell,1
4,4,3,0,30,0,Minion,4
3,4,3,10,7,8,Minion,3
4,5,4,5,5,4,Minion,4
4,0,3,4,4,3,Spell,4
3,2,2,0,30,0,Minion,3
3,3,2,0,30,0,Minion,3
2,2,1,0,30,0,Minion,2
2,0,1,0,30,0,Spell,2
9,0,7,0,30,0,Spell,9
4,1,2,4,2,2,Minion,4
5,2,3,0,30,0,Minion,5
3,3,3,0,30,0,Minion,3
4,0,3,4,4,3,Spell,4
1,1,1,6,7,6,Minion,1
1,0,1,0,30,0,Spell,1
6,7,6,0,30,0,Minion,6
1,3,1,0,30,0,Minion,1
9,0,7,0,30,0,Spell,9
7,7,7,6,9,7,Minion,7
6,4,4,2,5,3,Minion,6
5,4,4,0,30,0,Minion,5
7,8,7,0,30,0,Minion,7
2,1,1,0,30,0,Minion,2
9,0,7,0,30,0,Spell,9
6,6,6,8,5,6,Minion,6
2,2,1,0,30,0,Minion,2
1,3,1,0,30,0,Minion,1
7,0,5,6,3,4,Spell,7
6,3,4,4,3,3,Minion,6
2,2,2,0,30,0,Minion,2
6,6,5,0,30,0,Minion,6
1,2,1,0,30,0,Minion,1
2,2,2,4,7,5,Minion,2
3,1,1,0,30,0,Minion,3
1,4,2,4,4,3,Minion,1
2,5,3,6,7,6,Minion,2
1,0,1,0,30,0,Spell,1
7,6,6,4,4,4,Minion,7
6,6,5,0,30,0,Minion,6
2,2,1,0,30,0,Minion,2
4,5,4,0,30,0,Minion,4
5,6,5,4,7,5,Minion,5
5,5,4,0,30,0,Minion,5
6,3,4,0,30,0,Minion,6
6,0,5,0,30,0,Spell,6
2,2,1,0,30,0,Minion,2
5,2,3,0,30,0,Minion,5
7,4,5,2,2,1,Minion,7
6,3,4,1,4,2,Minion,6
1,4,2,0,30,0,Minion,1
9,0,7,0,30,0,Spell,9
3,4,3,0,30,0,Minion,3
5,2,3,8,8,7,Minion,5
5,2,3,0,30,0,Minion,5
2,5,3,3,4,3,Minion,2
8,8,7,0,30,0,Minion,8
5,5,4,4,4,3,Minion,5
7,4,5,0,30,0,Minion,7
5,2,3,0,30,0,Minion,5
4,7,5,0,30,0,Minion,4
3,0,2,4,4,3,Spell,3
2,2,1,0,30,0,Minion,2
6,5,5,0,30,0,Minion,6
2,3,2,0,30,0,Minion,2
5,8,6,6,4,4,Minion,5
1,0,1,0,30,0,Spell,1
6,4,4,9,10,9,Minion,6
3,0,2,5,5,4,Spell,3
7,6,6,0,30,0,Minion,7
6,0,5,6,9,7,Spell,6
1,4,2,3,4,3,Minion,1
1,4,2,0,30,0,Minion,1
4,5,4,0,30,0,Minion,4
6,7,6,0,30,0,Minion,6
3,6,4,0,30,0,Minion,3
6,3,4,5,2,3,Minion,6
5,5,5,0,30,0,Minion,5
6,5,5,0,30,0,Minion,6
7,7,7,9,6,7,Minion,7
5,0,4,4,4,3,Spell,5
3,2,2,0,30,0,Minion,3
4,1,2,1,2,1,Minion,4
4,7,5,0,30,0,Minion,4
2,3,2,2,1,1,Minion,2
2,2,1,0,30,0,Minion,2
5,2,3,0,30,0,Minion,5
2,3,2,0,30,0,Minion,2
5,4,4,1,1,1,Minion,5
3,4,3,0,30,0,Minion,3
4,1,2,0,30,0,Minion,4
1,3,1,0,30,0,Minion,1
6,5,5,5,3,3,Minion,6
8,0,6,6,3,4,Spell,8
2,2,1,0,30,0,Minion,2
6,4,4,0,30,0,Minion,6
8,0,6,4,3,3,Spell,8
3,2,2,4,4,3,Minion,3
5,3,3,0,30,0,Minion,5
6,7,6,4,7,5,Minion,6
6,7,6,0,30,0,Minion,6
1,0,1,5,5,4,Spell,1
6,0,5,4,4,4,Spell,6
1,1,1,0,30,0,Minion,1
6,4,4,0,30,0,Minion,6
4,4,3,5,8,6,Minion,4
2,5,3,0,30,0,Minion,2
3,6,4,0,30,0,Minion,3
1,1,1,0,30,0,Minion,1
9,10,9,3,3,3,Minion,9
3,6,4,0,30,0,Minion,3
4,4,4,0,30,0,Minion,4
2,2,2,0,30,0,Minion,2
7,7,6,4,2,2,Minion,7
6,9,7,0,30,0,Minion,6
9,8,8,1,1,1,Minion,9
1,3,1,0,30,0,Minion,1
4,4,4,1,3,1,Minion,4
8,5,6,0,30,0,Minion,8
5,4,4,0,30,0,Minion,5
5,5,4,0,30,0,Minion,5
4,3,3,0,30,0,Minion,4
3,0,2,2,5,3,Spell,3
6,4,4,0,30,0,Minion,6
9,0,7,5,6,5,Spell,9
3,3,3,0,30,0,Minion,3
6,0,4,6,3,4,Spell,6
1,3,1,4,4,3,Minion,1
5,2,3,8,11,9,Minion,5
1,1,1,0,30,0,Minion,1
2,1,1,0,30,0,Minion,2
5,2,3,0,30,0,Minion,5
3,4,3,0,30,0,Minion,3
1,0,1,0,30,0,Spell,1
3,3,3,0,30,0,Minion,3
2,3,2,0,30,0,Minion,2
3,4,3,0,30,0,Minion,3
5,4,4,3,4,3,Minion,5
3,4,3,3,2,2,Minion,3
8,0,6,5,6,5,Spell,8
5,2,3,7,8,7,Minion,5
2,3,2,0,30,0,Minion,2
1,0,1,0,30,0,Spell,1
5,3,3,0,30,0,Minion,5
6,0,4,0,30,0,Spell,6
4,4,4,0,30,0,Minion,4
4,0,2,0,30,0,Spell,4
5,3,3,0,30,0,Minion,5
3,3,2,0,30,0,Minion,3
1,0,1,0,30,0,Spell,1
2,0,1,0,30,0,Spell,2
