Atk_Strength,Atk_Magic,Atk_WeaponAttack,Atk_WeaponMagic,Def_Vitality,Def_Spirit,Def_ArmorDefense,Def_ArmorSpirit,Move_Power,Move_Category,Move_Element,Def_ResistElement,Def_AbsorbElement,Damage
59,27,35,8,63,71,56,5,32,Physical,None,Poison,Gravity,304
33,71,34,16,54,78,58,22,46,Magic,Poison,Poison,None,863
45,36,41,19,63,66,38,15,54,Magic,Wind,Wind,None,492
31,79,68,9,43,40,43,13,66,Magic,Holy,None,None,700
64,22,23,20,27,36,34,25,32,Physical,None,None,None,664
28,65,42,21,78,33,69,21,66,Magic,Holy,None,None,663
25,79,61,33,48,29,49,5,66,Magic,Holy,None,Water,1116
22,25,72,19,30,31,56,0,32,Physical,None,None,None,336
79,76,79,35,34,20,27,11,60,Magic,Ice,Ice,None,1999
27,50,35,4,42,31,50,1,54,Magic,Wind,Wind,None,568
52,75,32,26,27,36,34,25,66,Magic,Holy,None,None,858
75,28,73,47,51,67,55,20,32,Physical,None,None,Gravity,698
77,62,58,42,75,55,26,20,32,Physical,None,None,None,1267
35,76,53,21,68,67,70,9,66,Magic,Holy,None,Lightning,763
64,30,16,43,75,55,26,20,66,Magic,Holy,None,None,466
31,79,68,9,44,47,39,10,60,Magic,Lightning,Lightning,None,1325
78,49,16,18,25,68,70,13,46,Magic,Poison,Poison,None,605
77,55,56,17,30,31,56,0,32,Physical,None,None,None,630
74,36,56,25,48,29,49,5,32,Physical,None,None,Water,1188
51,22,45,23,38,21,62,14,32,Physical,None,Poison,None,351
64,30,16,43,67,36,25,14,42,Magic,Gravity,Gravity,None,632
51,22,45,23,51,67,55,20,32,Physical,None,None,Gravity,348
20,63,80,33,68,49,31,17,66,Magic,Holy,None,None,806
61,72,74,20,77,62,60,0,60,Magic,Fire,Fire,None,1316
46,67,48,38,37,35,25,1,66,Magic,Holy,None,None,1004
41,55,50,2,31,70,43,13,50,Magic,Water,Water,None,507
27,35,28,7,68,49,31,17,66,Magic,Holy,None,None,220
61,37,66,2,54,73,56,24,32,Physical,None,Holy,None,1160
67,38,38,48,51,67,18,3,66,Magic,Holy,None,None,675
64,28,43,22,55,58,28,0,30,Magic,Lightning,Ice,None,129
51,22,45,23,51,69,29,9,32,Physical,None,Gravity,None,355
22,25,72,19,30,31,56,0,32,Physical,None,None,None,364
77,55,56,17,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,1010
79,76,79,35,61,21,58,0,66,Magic,Holy,None,None,1065
27,50,35,4,54,78,58,22,46,Magic,Poison,Poison,None,397
77,33,50,18,68,49,31,17,32,Physical,None,None,None,599
61,72,74,20,24,40,18,6,46,Magic,Poison,Poison,None,1094
46,41,29,7,68,67,70,9,32,Physical,None,None,Lightning,205
25,70,86,1,68,67,70,9,66,Magic,Holy,None,Lightning,450
26,69,77,6,34,32,56,6,66,Magic,Holy,None,None,522
52,54,30,5,36,69,49,2,54,Magic,Wind,Wind,Lightning,608
61,78,55,44,62,39,54,25,66,Magic,Holy,None,None,1195
37,38,17,11,24,40,18,6,46,Magic,Poison,Poison,None,392
22,25,72,19,62,39,54,25,32,Physical,None,None,None,635
46,41,29,7,74,54,65,12,32,Physical,None,None,None,423
28,65,42,21,54,34,42,9,66,Magic,Holy,Holy,None,1311
52,54,30,5,68,67,70,9,66,Magic,Holy,None,Lightning,368
78,49,16,18,36,24,60,24,60,Magic,Fire,Fire,None,797
68,53,71,17,49,52,70,17,32,Physical,None,None,None,662
62,74,17,2,27,28,61,16,50,Magic,Water,None,None,426
22,25,72,19,41,33,42,22,32,Physical,None,Fire,None,349
23,49,73,10,54,78,58,22,46,Magic,Poison,Poison,None,471
37,38,17,11,61,21,58,0,30,Magic,Fire,None,None,139
59,52,24,44,69,44,16,1,42,Magic,Gravity,Gravity,Lightning,991
32,22,85,27,75,55,26,20,32,Physical,None,None,None,492
46,67,48,38,68,49,31,17,66,Magic,Holy,None,None,891
26,69,77,6,42,44,24,3,54,Magic,Wind,Wind,None,841
27,50,35,4,54,78,58,22,46,Magic,Poison,Poison,None,408
59,27,35,8,63,66,38,15,32,Physical,None,Wind,None,348
52,54,30,5,24,40,18,6,46,Magic,Poison,Poison,None,548
64,29,61,10,68,47,12,9,32,Physical,None,Poison,None,1217
75,28,73,47,67,36,25,14,32,Physical,None,Gravity,None,739
28,65,42,21,42,80,22,2,48,Magic,Earth,Earth,Holy,874
79,64,16,4,27,20,13,19,48,Magic,Earth,Earth,None,726
31,54,36,12,64,73,57,0,60,Magic,Lightning,Lightning,None,752
36,80,65,33,63,66,38,15,54,Magic,Wind,Wind,None,1645
24,56,62,42,30,21,69,3,50,Magic,Water,None,None,705
31,79,68,9,28,51,62,4,50,Magic,Water,Water,None,1099
32,31,62,20,27,36,34,25,32,Physical,None,None,None,391
58,22,50,37,68,47,12,9,32,Physical,None,Poison,None,460
68,61,90,4,27,20,13,19,32,Physical,None,Earth,None,989
26,69,77,6,55,25,11,15,66,Magic,Holy,None,None,556
77,33,50,18,52,30,40,11,32,Physical,None,Holy,None,1205
22,25,72,19,41,20,28,20,32,Physical,None,Wind,None,713
64,22,23,20,55,25,11,15,32,Physical,None,None,None,311
79,64,16,4,68,67,70,9,66,Magic,Holy,None,Lightning,417
66,56,17,23,68,49,31,17,66,Magic,Holy,None,None,539
77,62,58,42,42,34,48,25,66,Magic,Holy,Holy,None,1764
66,47,47,36,28,56,29,11,32,Physical,None,None,None,972
52,54,30,5,40,42,33,13,66,Magic,Holy,None,None,351
66,56,17,23,24,40,18,6,46,Magic,Poison,Poison,None,827
37,75,26,35,44,47,39,10,60,Magic,Lightning,Lightning,None,1774
68,53,71,17,49,52,70,17,32,Physical,None,None,None,597
26,69,77,6,61,21,58,0,66,Magic,Holy,None,None,562
32,22,85,27,62,39,54,25,32,Physical,None,None,None,477
31,54,36,12,39,50,40,3,66,Magic,Holy,None,None,410
45,79,50,19,24,40,18,6,46,Magic,Poison,Poison,None,1189
51,27,44,36,27,28,61,16,32,Physical,None,None,None,362
46,41,60,13,63,71,56,5,32,Physical,None,Poison,Gravity,403
70,53,59,48,68,31,11,0,50,Magic,Water,Water,None,1451
77,33,50,18,54,34,42,9,32,Physical,None,Holy,None,597
63,54,82,11,67,36,25,14,32,Physical,None,Gravity,None,718
47,75,55,34,43,40,43,13,66,Magic,Holy,None,None,953
65,48,15,35,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,1252
77,62,58,42,42,34,48,25,66,Magic,Holy,Holy,None,1708
65,48,15,35,49,52,70,17,66,Magic,Holy,None,None,578
68,61,90,4,33,42,19,23,32,Physical,None,Poison,Earth,872
71,49,28,44,80,24,51,5,46,Magic,Poison,Poison,None,1147
46,41,29,7,68,49,31,17,32,Physical,None,None,None,491
44,77,50,7,41,20,28,20,54,Magic,Wind,Wind,None,1153
25,79,61,33,80,24,51,5,46,Magic,Poison,Poison,None,1542
64,30,16,43,73,53,34,21,46,Magic,Poison,Poison,None,695
46,41,29,7,63,71,56,5,46,Magic,Poison,Poison,Gravity,340
61,72,74,20,67,36,25,14,42,Magic,Gravity,Gravity,None,967
52,54,30,5,68,47,12,9,46,Magic,Poison,Poison,None,529
20,63,80,33,49,52,70,17,66,Magic,Holy,None,None,786
67,38,38,48,54,73,56,24,66,Magic,Holy,Holy,None,1194
20,63,80,33,54,34,42,9,66,Magic,Holy,Holy,None,1674
67,38,38,48,42,31,50,1,54,Magic,Wind,Wind,None,1171
25,79,61,33,29,35,59,6,50,Magic,Water,Water,None,1694
62,74,17,2,36,75,61,15,66,Magic,Holy,None,None,523
20,63,80,33,30,21,69,3,66,Magic,Holy,None,None,864
51,27,44,36,25,68,70,13,46,Magic,Poison,Poison,None,540
67,38,38,48,51,67,18,3,66,Magic,Holy,None,None,656
49,64,60,49,52,30,40,11,66,Magic,Holy,Holy,None,2211
28,65,42,21,36,75,61,15,66,Magic,Holy,None,None,585
28,43,75,2,68,49,31,17,32,Physical,None,None,None,413
75,28,73,47,48,29,49,5,32,Physical,None,None,Water,1555
68,53,71,17,25,68,70,13,32,Physical,None,Poison,None,651
41,75,39,40,51,67,18,3,66,Magic,Holy,None,None,1093
32,24,48,12,31,70,43,13,32,Physical,None,Water,None,282
31,54,36,12,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,831
67,38,38,48,42,31,50,1,54,Magic,Wind,Wind,None,1112
33,71,34,16,60,78,27,14,60,Magic,Fire,None,Holy,537
31,79,68,9,55,25,11,15,66,Magic,Holy,None,None,750
46,41,29,7,43,40,43,13,32,Physical,None,None,None,249
46,67,48,38,29,22,63,8,66,Magic,Holy,Holy,Gravity,2063
75,28,73,47,78,33,69,21,32,Physical,None,None,None,678
64,30,16,43,42,44,24,3,54,Magic,Wind,Wind,None,871
71,21,74,8,67,20,61,8,32,Physical,None,Holy,None,646
60,79,51,3,44,47,39,10,60,Magic,Lightning,Lightning,None,1056
71,49,28,44,55,25,11,15,30,Magic,Ice,None,None,374
25,38,39,48,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,1238
65,48,15,35,51,37,10,13,46,Magic,Poison,Poison,None,840
74,36,56,25,34,32,56,6,32,Physical,None,None,None,1150
77,33,50,18,28,51,62,4,32,Physical,None,Water,None,1142
25,79,61,33,51,37,10,13,46,Magic,Poison,Poison,None,1405
63,54,82,11,78,33,69,21,32,Physical,None,None,None,1325
66,56,17,23,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,1193
71,21,74,8,68,36,45,4,32,Physical,None,Fire,None,677
37,75,26,35,68,31,11,0,50,Magic,Water,Water,None,1565
25,55,40,40,36,75,61,15,66,Magic,Holy,None,None,757
37,75,26,35,35,67,35,5,66,Magic,Holy,None,Gravity,972
66,40,28,31,38,21,62,14,46,Magic,Poison,Poison,None,708
68,53,71,17,51,67,55,20,32,Physical,None,None,Gravity,651
62,74,17,2,42,34,48,25,66,Magic,Holy,Holy,None,1079
25,70,86,1,27,28,61,16,66,Magic,Holy,None,None,489
64,30,16,43,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,1009
62,74,17,2,34,20,27,11,60,Magic,Ice,Ice,None,1086
67,38,38,48,36,69,49,2,54,Magic,Wind,Wind,Lightning,1009
32,31,62,20,63,71,56,5,20,Physical,None,Poison,Gravity,199
74,36,56,25,42,31,50,1,32,Physical,None,Wind,None,569
66,56,17,23,51,37,10,13,46,Magic,Poison,Poison,None,837
68,61,90,4,31,70,43,13,32,Physical,None,Water,None,845
37,75,26,35,64,73,57,0,60,Magic,Lightning,Lightning,None,1746
25,79,61,33,51,67,18,3,66,Magic,Holy,None,None,1039
68,53,71,17,54,73,56,24,32,Physical,None,Holy,None,1229
46,41,29,7,56,31,12,16,46,Magic,Poison,Poison,None,368
25,55,40,40,36,79,31,8,66,Magic,Holy,None,None,713
25,38,39,48,30,21,69,3,66,Magic,Holy,None,None,744
36,80,65,33,68,67,70,9,66,Magic,Holy,None,Lightning,972
44,77,50,7,37,35,25,1,66,Magic,Holy,None,None,676
31,54,36,12,24,40,18,6,46,Magic,Poison,Poison,None,609
77,62,58,42,68,67,70,9,66,Magic,Holy,None,Lightning,903
61,41,15,26,67,22,38,5,16,Physical,None,Lightning,Gravity,123
24,56,62,42,51,55,44,6,66,Magic,Holy,None,None,811
75,28,73,47,52,30,40,11,66,Magic,Holy,Holy,None,1066
58,22,50,37,23,52,20,19,14,Magic,Ice,Water,None,74
68,61,90,4,42,80,22,2,32,Physical,None,Earth,Holy,941
66,40,28,31,65,37,31,1,42,Magic,Gravity,Gravity,Holy,635
43,26,42,3,27,28,61,16,28,Magic,Wind,None,None,53
75,28,73,47,55,58,28,0,32,Physical,None,Ice,None,809
28,65,42,21,42,80,22,2,48,Magic,Earth,Earth,Holy,890
25,79,61,33,26,54,54,13,28,Magic,Wind,None,None,430
24,56,62,42,34,32,56,6,66,Magic,Holy,None,None,865
41,75,39,40,51,67,18,3,66,Magic,Holy,None,None,1107
35,76,53,21,42,53,56,8,48,Magic,Earth,Earth,None,1098
79,64,16,4,54,73,56,24,66,Magic,Holy,Holy,None,812
32,24,48,12,65,37,31,1,32,Physical,None,Gravity,Holy,275
62,74,17,2,68,49,31,17,66,Magic,Holy,None,None,541
32,24,48,12,31,20,15,25,32,Physical,None,None,None,290
60,79,51,3,65,37,31,1,42,Magic,Gravity,Gravity,Holy,794
75,28,73,47,41,20,28,20,32,Physical,None,Wind,None,741
63,54,82,11,39,65,36,23,32,Physical,None,Ice,None,763
54,64,53,27,37,35,25,1,66,Magic,Holy,None,None,752
28,65,42,21,68,31,11,0,50,Magic,Water,Water,None,1096
31,79,68,9,78,33,69,21,66,Magic,Holy,None,None,664
63,68,84,40,27,20,13,19,48,Magic,Earth,Earth,None,1497
52,75,32,26,63,71,56,5,46,Magic,Poison,Poison,Gravity,1156
62,74,17,2,30,21,69,3,66,Magic,Holy,None,None,554
45,79,50,19,65,37,31,1,42,Magic,Gravity,Gravity,Holy,1033
27,35,28,7,61,21,58,0,66,Magic,Holy,None,None,226
68,53,71,17,36,79,31,8,32,Physical,None,None,None,698
41,75,39,40,55,25,11,15,66,Magic,Holy,None,None,1081
64,29,61,10,36,79,31,8,32,Physical,None,None,None,1169
66,40,28,31,68,67,70,9,66,Magic,Holy,None,Lightning,498
63,68,84,40,69,44,16,1,42,Magic,Gravity,Gravity,Lightning,1339
79,64,16,4,78,33,69,21,66,Magic,Holy,None,None,434
68,61,90,4,42,80,22,2,32,Physical,None,Earth,Holy,847
60,79,51,3,34,32,56,6,66,Magic,Holy,None,None,676
25,79,61,33,42,44,24,3,54,Magic,Wind,Wind,None,1802
64,22,23,20,63,36,63,15,60,Magic,Fire,Fire,None,424
44,77,50,7,43,40,43,13,66,Magic,Holy,None,None,631
66,56,17,23,54,78,58,22,46,Magic,Poison,Poison,None,715
66,40,28,31,37,75,58,11,32,Physical,None,None,None,360
32,31,62,20,65,37,31,1,32,Physical,None,Gravity,Holy,725
32,24,48,12,31,70,43,13,32,Physical,None,Water,None,559
59,40,61,44,33,42,19,23,54,Magic,Wind,Poison,Earth,507
51,22,45,23,27,20,13,19,32,Physical,None,Earth,None,410
64,30,16,43,75,55,26,20,66,Magic,Holy,None,None,517
77,55,56,17,65,37,31,1,32,Physical,None,Gravity,Holy,1262
66,56,17,23,35,67,35,5,66,Magic,Holy,None,Gravity,565
41,75,39,40,36,79,31,8,66,Magic,Holy,None,None,952
43,26,42,3,36,69,49,2,32,Physical,None,Wind,Lightning,579
64,22,23,20,61,21,58,0,32,Physical,None,None,None,267
77,31,68,22,35,67,35,5,32,Physical,None,None,Gravity,726
26,69,77,6,23,52,20,19,50,Magic,Water,Water,None,785
65,48,15,35,49,52,70,17,66,Magic,Holy,None,None,594
61,72,74,20,39,50,40,3,32,Physical,None,None,None,1296
77,55,56,17,67,36,25,14,32,Physical,None,Gravity,None,652
67,38,38,48,67,36,25,14,42,Magic,Gravity,Gravity,None,868
25,38,39,48,67,36,25,14,42,Magic,Gravity,Gravity,None,834
68,53,71,17,30,21,69,3,32,Physical,None,None,None,657
79,76,79,35,68,77,47,23,32,Physical,None,None,Poison,776
64,22,23,20,61,21,58,0,32,Physical,None,None,None,284
66,56,17,23,60,78,27,14,60,Magic,Fire,None,Holy,470
33,71,34,16,29,35,59,6,50,Magic,Water,Water,None,1067
41,55,50,2,68,77,47,23,32,Physical,None,None,Poison,308
26,69,77,6,78,33,69,21,66,Magic,Holy,None,None,544
61,37,66,2,42,31,50,1,32,Physical,None,Wind,None,1154
64,29,61,10,75,55,26,20,32,Physical,None,None,None,517
80,79,50,31,51,67,18,3,30,Magic,Fire,None,None,438
71,49,28,44,30,21,69,3,66,Magic,Holy,None,None,797
46,41,29,7,54,73,56,24,66,Magic,Holy,Holy,None,495
80,79,50,31,30,21,69,3,66,Magic,Holy,None,None,1137
32,24,48,12,67,36,25,14,32,Physical,None,Gravity,None,274
45,79,50,19,24,40,18,6,46,Magic,Poison,Poison,None,1228
33,71,34,16,51,67,18,3,66,Magic,Holy,None,None,649
66,47,47,36,29,35,59,6,50,Magic,Water,Water,None,1030
64,30,16,43,38,21,62,14,46,Magic,Poison,Poison,None,751
27,35,28,7,68,49,31,17,66,Magic,Holy,None,None,212
32,24,48,12,51,55,44,6,32,Physical,None,None,None,269
46,67,48,38,43,40,43,13,66,Magic,Holy,None,None,980
37,75,26,35,27,36,34,25,66,Magic,Holy,None,None,1024
27,38,72,48,62,39,54,25,66,Magic,Holy,None,None,640
27,38,72,48,42,44,24,3,54,Magic,Wind,Wind,None,1151
79,64,16,4,68,67,70,9,66,Magic,Holy,None,Lightning,450
37,38,17,11,52,30,40,11,66,Magic,Holy,Holy,None,548
66,47,47,36,68,31,11,0,50,Magic,Water,Water,None,977
28,65,42,21,42,34,48,25,66,Magic,Holy,Holy,None,1409
64,22,23,20,68,49,31,17,32,Physical,None,None,None,298
70,53,59,48,64,73,57,0,60,Magic,Lightning,Lightning,None,1556
68,53,71,17,55,25,11,15,32,Physical,None,None,None,734
64,30,16,43,68,77,47,23,66,Magic,Holy,None,Poison,449
64,22,23,20,68,67,70,9,32,Physical,None,None,Lightning,255
46,67,48,38,25,68,70,13,46,Magic,Poison,Poison,None,1249
71,61,47,9,29,22,63,8,66,Magic,Holy,Holy,Gravity,1031
68,61,90,4,25,68,70,13,32,Physical,None,Poison,None,1703
27,50,35,4,44,47,39,10,60,Magic,Lightning,Lightning,None,544
59,40,61,44,23,52,20,19,50,Magic,Water,Water,None,965
61,41,15,26,36,79,31,8,66,Magic,Holy,None,None,430
77,33,50,18,36,79,31,8,32,Physical,None,None,None,639
67,38,38,48,28,51,62,4,50,Magic,Water,Water,None,955
24,56,62,42,23,52,20,19,50,Magic,Water,Water,None,1221
51,27,44,36,28,51,62,4,50,Magic,Water,Water,None,609
32,22,85,27,41,26,35,7,32,Physical,None,Ice,None,538
78,49,16,18,56,31,12,16,46,Magic,Poison,Poison,None,651
64,29,61,10,48,29,49,5,32,Physical,None,None,Water,1079
74,36,56,25,68,31,11,0,32,Physical,None,Water,None,602
59,52,24,44,67,36,25,14,42,Magic,Gravity,Gravity,None,1042
37,38,17,11,31,20,15,25,66,Magic,Holy,None,None,270
61,41,15,26,41,20,28,20,54,Magic,Wind,Wind,None,721
71,21,74,8,23,52,20,19,32,Physical,None,Water,None,824
66,40,28,31,37,75,58,11,32,Physical,None,None,None,650
77,31,68,22,36,79,31,8,32,Physical,None,None,None,758
32,58,19,28,78,33,69,21,66,Magic,Holy,None,None,636
23,49,73,10,41,20,28,20,54,Magic,Wind,Wind,None,614
64,30,16,43,38,21,62,14,46,Magic,Poison,Poison,None,705
46,41,60,13,34,32,56,6,32,Physical,None,None,None,900
70,53,59,48,27,28,61,16,66,Magic,Holy,None,None,867
32,24,48,12,25,68,70,13,30,Magic,Ice,Poison,None,77
28,43,75,2,36,75,61,15,32,Physical,None,None,None,401
51,22,45,23,68,67,70,9,32,Physical,None,None,Lightning,309
62,74,17,2,68,49,31,17,66,Magic,Holy,None,None,535
25,55,40,40,68,77,47,23,66,Magic,Holy,None,Poison,736
75,28,73,47,68,36,45,4,60,Magic,Fire,Fire,None,999
64,28,43,22,65,37,31,1,32,Physical,None,Gravity,Holy,427
31,79,68,9,28,56,29,11,66,Magic,Holy,None,None,707
36,80,65,33,39,50,40,3,66,Magic,Holy,None,None,1031
63,68,84,40,68,49,31,17,32,Physical,None,None,None,752
51,27,44,36,51,55,44,6,32,Physical,None,None,None,358
66,40,28,31,68,67,70,9,66,Magic,Holy,None,Lightning,492
36,80,65,33,68,49,31,17,66,Magic,Holy,None,None,1054
59,52,24,44,42,34,48,25,66,Magic,Holy,Holy,None,1563
67,38,38,48,73,53,34,21,46,Magic,Poison,Poison,None,864
36,31,70,42,44,47,39,10,60,Magic,Lightning,Lightning,None,949
32,58,19,28,67,36,25,14,42,Magic,Gravity,Gravity,None,870
52,54,30,5,38,37,10,15,60,Magic,Fire,None,Poison,321
74,36,56,25,38,21,62,14,32,Physical,None,Poison,None,1241
36,80,65,33,51,67,55,20,66,Magic,Holy,None,Gravity,1029
52,54,30,5,68,67,70,9,66,Magic,Holy,None,Lightning,353
25,79,61,33,75,55,26,20,66,Magic,Holy,None,None,1039
58,22,50,37,51,67,18,3,32,Physical,None,None,None,441
78,49,16,18,51,69,29,9,42,Magic,Gravity,Gravity,None,528
31,54,36,12,30,21,69,3,66,Magic,Holy,None,None,440
28,43,75,2,27,28,61,16,32,Physical,None,None,None,402
64,29,61,10,68,47,12,9,32,Physical,None,Poison,None,542
64,30,16,43,27,20,13,19,48,Magic,Earth,Earth,None,786
71,49,28,44,42,80,22,2,48,Magic,Earth,Earth,Holy,985
25,55,40,40,38,21,62,14,46,Magic,Poison,Poison,None,1153
27,35,28,7,43,40,43,13,66,Magic,Holy,None,None,218
27,50,35,4,60,78,27,14,60,Magic,Fire,None,Holy,260
67,38,38,48,68,77,47,23,66,Magic,Holy,None,Poison,597
66,40,28,31,27,20,13,19,48,Magic,Earth,Earth,None,742
79,64,16,4,36,75,61,15,32,Physical,None,None,None,702
45,79,50,19,54,78,58,22,46,Magic,Poison,Poison,None,1008
20,63,80,33,68,47,12,9,46,Magic,Poison,Poison,None,1180
32,24,48,12,68,67,70,9,32,Physical,None,None,Lightning,225
22,25,72,19,35,67,35,5,32,Physical,None,None,Gravity,361
60,79,51,3,65,37,31,1,42,Magic,Gravity,Gravity,Holy,833
61,41,15,26,68,77,47,23,66,Magic,Holy,None,Poison,419
45,36,41,19,40,42,33,13,32,Physical,None,None,None,314
61,41,15,26,56,31,12,16,46,Magic,Poison,Poison,None,625
33,71,34,16,25,68,70,13,46,Magic,Poison,Poison,None,889
32,22,85,27,41,26,35,7,32,Physical,None,Ice,None,508
67,38,38,48,68,49,31,17,66,Magic,Holy,None,None,667
22,25,72,19,68,77,47,23,32,Physical,None,None,Poison,324
36,31,70,42,67,36,25,14,42,Magic,Gravity,Gravity,None,672
37,75,26,35,42,31,50,1,54,Magic,Wind,Wind,None,1838
26,69,77,6,24,40,18,6,46,Magic,Poison,Poison,None,781
54,64,53,27,36,69,49,2,54,Magic,Wind,Wind,Lightning,1196
71,49,28,44,42,44,24,3,54,Magic,Wind,Wind,None,1214
79,64,16,4,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,876
77,62,58,42,73,53,34,21,24,Magic,Water,Poison,None,329
25,55,40,40,42,44,24,3,54,Magic,Wind,Wind,None,1388
52,54,30,5,67,22,38,5,60,Magic,Lightning,Lightning,Gravity,743
64,29,61,10,68,47,12,9,32,Physical,None,Poison,None,608
68,61,90,4,27,36,34,25,32,Physical,None,None,None,1914
63,68,84,40,30,31,56,0,32,Physical,None,None,None,1417
24,56,62,42,75,55,26,20,66,Magic,Holy,None,None,768
41,55,50,2,42,31,50,1,54,Magic,Wind,Wind,None,564
59,27,35,8,37,75,58,11,32,Physical,None,None,None,363
45,79,50,19,48,29,49,5,66,Magic,Holy,None,Water,867
32,24,48,12,68,67,70,9,32,Physical,None,None,Lightning,244
32,58,19,28,31,70,43,13,50,Magic,Water,Water,None,940
32,24,48,12,62,39,54,25,32,Physical,None,None,None,240
25,55,40,40,30,31,56,0,66,Magic,Holy,None,None,791
71,21,74,8,33,42,19,23,32,Physical,None,Poison,Earth,779
36,80,65,33,42,44,24,3,54,Magic,Wind,Wind,None,1808
75,28,73,47,36,75,61,15,32,Physical,None,None,None,755
68,61,90,4,40,42,33,13,32,Physical,None,None,None,864
59,27,35,8,39,50,40,3,32,Physical,None,None,None,357
54,64,53,27,27,20,13,19,48,Magic,Earth,Earth,None,1077
20,63,80,33,41,20,28,20,54,Magic,Wind,Wind,None,1327
32,31,62,20,65,37,31,1,32,Physical,None,Gravity,Holy,657
41,75,39,40,38,21,62,14,46,Magic,Poison,Poison,None,1675
66,56,17,23,51,67,18,3,66,Magic,Holy,None,None,556
52,75,32,26,54,78,58,22,46,Magic,Poison,Poison,None,1087
31,54,36,12,37,75,58,11,14,Magic,Ice,None,None,86
32,22,85,27,48,29,49,5,32,Physical,None,None,Water,500
65,48,15,35,38,37,10,15,66,Magic,Holy,None,Poison,654
32,22,85,27,77,62,60,0,32,Physical,None,Fire,None,439
79,64,16,4,61,21,58,0,66,Magic,Holy,None,None,481
37,75,26,35,73,53,34,21,46,Magic,Poison,Poison,None,1271
59,40,61,44,55,58,28,0,60,Magic,Ice,Ice,None,1232
26,69,77,6,38,21,62,14,46,Magic,Poison,Poison,None,741
46,41,60,13,54,34,42,9,66,Magic,Holy,Holy,None,626
70,53,59,48,68,49,31,17,66,Magic,Holy,None,None,817
28,65,42,21,74,54,65,12,66,Magic,Holy,None,None,659
59,40,61,44,26,54,54,13,32,Physical,None,None,None,512
70,53,59,48,38,37,10,15,32,Physical,None,None,Poison,1338
31,54,36,12,68,47,12,9,46,Magic,Poison,Poison,None,594
74,36,56,25,51,55,44,6,32,Physical,None,None,None,624
79,64,16,4,30,21,69,3,66,Magic,Holy,None,None,490
71,21,74,8,41,33,42,22,32,Physical,None,Fire,None,762
77,55,56,17,63,71,56,5,46,Magic,Poison,Poison,Gravity,652
54,64,53,27,43,40,43,13,66,Magic,Holy,None,None,781
79,64,16,4,27,20,13,19,48,Magic,Earth,Earth,None,705
62,74,17,2,37,75,58,11,66,Magic,Holy,None,None,478
27,35,28,7,51,67,18,3,24,Magic,Water,None,None,76
62,74,17,2,60,78,27,14,60,Magic,Fire,None,Holy,431
46,67,48,38,28,56,29,11,66,Magic,Holy,None,None,900
51,27,44,36,27,20,13,19,48,Magic,Earth,Earth,None,604
27,38,72,48,36,24,60,24,60,Magic,Fire,Fire,None,1305
27,38,72,48,51,55,44,6,66,Magic,Holy,None,None,669
32,24,48,12,26,54,54,13,32,Physical,None,None,None,274
64,29,61,10,68,77,47,23,32,Physical,None,None,Poison,560
46,67,48,38,27,36,34,25,66,Magic,Holy,None,None,937
61,78,55,44,51,55,44,6,66,Magic,Holy,None,None,1197
41,75,39,40,31,20,15,25,66,Magic,Holy,None,None,1089
49,64,60,49,68,49,31,17,66,Magic,Holy,None,None,1004
46,41,29,7,30,31,56,0,32,Physical,None,None,None,244
68,61,90,4,31,70,43,13,32,Physical,None,Water,None,863
52,75,32,26,67,36,25,14,42,Magic,Gravity,Gravity,None,1173
77,31,68,22,38,37,10,15,32,Physical,None,None,Poison,756
51,22,45,23,68,49,31,17,32,Physical,None,None,None,711
61,72,74,20,37,75,58,11,32,Physical,None,None,None,643
28,65,42,21,80,24,51,5,60,Magic,Ice,Poison,None,641
77,55,56,17,52,30,40,11,66,Magic,Holy,Holy,None,1080
28,43,75,2,29,22,63,8,66,Magic,Holy,Holy,Gravity,481
27,35,28,7,41,26,35,7,60,Magic,Ice,Ice,None,410
71,61,47,9,44,47,39,10,60,Magic,Lightning,Lightning,None,923
66,56,17,23,61,21,58,0,66,Magic,Holy,None,None,636
68,53,71,17,36,79,31,8,32,Physical,None,None,None,717
41,75,39,40,68,47,12,9,46,Magic,Poison,Poison,None,1504
23,49,73,10,63,36,63,15,60,Magic,Fire,Fire,None,641
62,74,17,2,31,20,15,25,66,Magic,Holy,None,None,541
66,47,47,36,30,31,56,0,60,Magic,Ice,None,None,595
71,49,28,44,51,67,18,3,66,Magic,Holy,None,None,689
39,78,43,30,67,36,25,14,42,Magic,Gravity,Gravity,None,1255
28,65,42,21,48,29,49,5,66,Magic,Holy,None,Water,672
51,22,45,23,54,34,42,9,66,Magic,Holy,Holy,None,518
66,47,47,36,75,55,26,20,66,Magic,Holy,None,None,590
74,36,56,25,34,32,56,6,32,Physical,None,None,None,1131
