event_id,battle_id,seq,turn_no,phase,event_type,command,actor_id,actor_side,actor_slot,actor_name,target_id,target_side,target_slot,target_name,move_name,pokemon_name,hp_current,hp_max,hp_status,delta_hp,effect,source,details_json,raw_args_json,raw_line
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000132,smogtours-gen5ou-59402_copy,132,7.0,Action,MoveUsed,move,p2a: Hippowdon,p2,p2a,Hippowdon,p1a: Bonaparte,p1,p1a,Bonaparte,Earthquake,,,,,,,,"{""tags"": []}","[""p2a: Hippowdon"", ""Earthquake"", ""p1a: Bonaparte""]",|move|p2a: Hippowdon|Earthquake|p1a: Bonaparte
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000133,smogtours-gen5ou-59402_copy,133,7.0,HPChange,DamageApplied,-damage,p1a: Bonaparte,p1,p1a,Bonaparte,,,,,,,108.0,323.0,,-175.0,,,"{""tags"": []}","[""p1a: Bonaparte"", ""108/323""]",|-damage|p1a: Bonaparte|108/323
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000134,smogtours-gen5ou-59402_copy,134,7.0,Field,WeatherChanged,-weather,,,,,,,,,,,,,,,RainDance,,"{""tags"": [""[upkeep]""], ""upkeep"": """"}","[""RainDance"", ""[upkeep]""]",|-weather|RainDance|[upkeep]
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000135,smogtours-gen5ou-59402_copy,135,7.0,HPChange,HealApplied,-heal,p2a: Hippowdon,p2,p2a,Hippowdon,,,,,,,350.0,420.0,tox,26.0,,item: Leftovers,"{""tags"": [""[from] item: Leftovers""], ""from"": ""item: Leftovers""}","[""p2a: Hippowdon"", ""350/420 tox"", ""[from] item: Leftovers""]",|-heal|p2a: Hippowdon|350/420 tox|[from] item: Leftovers
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000136,smogtours-gen5ou-59402_copy,136,7.0,HPChange,DamageApplied,-damage,p2a: Hippowdon,p2,p2a,Hippowdon,,,,,,,298.0,420.0,tox,-52.0,,psn,"{""tags"": [""[from] psn""], ""from"": ""psn""}","[""p2a: Hippowdon"", ""298/420 tox"", ""[from] psn""]",|-damage|p2a: Hippowdon|298/420 tox|[from] psn
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000137,smogtours-gen5ou-59402_copy,137,8.0,TurnMarker,TurnStarted,turn,,,,,,,,,,,,,,,,,,"[""8""]",|turn|8
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000138,smogtours-gen5ou-59402_copy,138,8.0,Switch,PokemonSwitched,switch,p2a: Rotom-Wash,p2,p2a,Rotom-Wash,,,,,,Rotom-Wash,271.0,271.0,,,,,,"[""p2a: Rotom-Wash"", ""Rotom-Wash"", ""271/271""]",|switch|p2a: Rotom-Wash|Rotom-Wash|271/271
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000139,smogtours-gen5ou-59402_copy,139,8.0,HPChange,DamageApplied,-damage,p2a: Rotom-Wash,p2,p2a,Rotom-Wash,,,,,,,238.0,271.0,,-33.0,,Stealth Rock,"{""tags"": [""[from] Stealth Rock""], ""from"": ""Stealth Rock""}","[""p2a: Rotom-Wash"", ""238/271"", ""[from] Stealth Rock""]",|-damage|p2a: Rotom-Wash|238/271|[from] Stealth Rock
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000140,smogtours-gen5ou-59402_copy,140,8.0,Action,MoveUsed,move,p1a: Bonaparte,p1,p1a,Bonaparte,p2a: Rotom-Wash,p2,p2a,Rotom-Wash,Scald,,,,,,,,"{""tags"": []}","[""p1a: Bonaparte"", ""Scald"", ""p2a: Rotom-Wash""]",|move|p1a: Bonaparte|Scald|p2a: Rotom-Wash
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000141,smogtours-gen5ou-59402_copy,141,8.0,Event,TypeEffectivenessResisted,-resisted,,,,,p2a: Rotom-Wash,p2,p2a,Rotom-Wash,,,,,,,,,"{""tags"": []}","[""p2a: Rotom-Wash""]",|-resisted|p2a: Rotom-Wash
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000142,smogtours-gen5ou-59402_copy,142,8.0,HPChange,DamageApplied,-damage,p2a: Rotom-Wash,p2,p2a,Rotom-Wash,,,,,,,159.0,271.0,,-79.0,,,"{""tags"": []}","[""p2a: Rotom-Wash"", ""159/271""]",|-damage|p2a: Rotom-Wash|159/271
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000143,smogtours-gen5ou-59402_copy,143,8.0,Status,StatusApplied,-status,p2a: Rotom-Wash,p2,p2a,Rotom-Wash,,,,,,,,,,,brn,,"{""tags"": []}","[""p2a: Rotom-Wash"", ""brn""]",|-status|p2a: Rotom-Wash|brn
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000144,smogtours-gen5ou-59402_copy,144,8.0,Field,WeatherChanged,-weather,,,,,,,,,,,,,,,RainDance,,"{""tags"": [""[upkeep]""], ""upkeep"": """"}","[""RainDance"", ""[upkeep]""]",|-weather|RainDance|[upkeep]
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000145,smogtours-gen5ou-59402_copy,145,8.0,HPChange,DamageApplied,-damage,p2a: Rotom-Wash,p2,p2a,Rotom-Wash,,,,,,,126.0,271.0,brn,-33.0,,brn,"{""tags"": [""[from] brn""], ""from"": ""brn""}","[""p2a: Rotom-Wash"", ""126/271 brn"", ""[from] brn""]",|-damage|p2a: Rotom-Wash|126/271 brn|[from] brn
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000146,smogtours-gen5ou-59402_copy,146,9.0,TurnMarker,TurnStarted,turn,,,,,,,,,,,,,,,,,,"[""9""]",|turn|9
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000147,smogtours-gen5ou-59402_copy,147,9.0,Switch,PokemonSwitched,switch,p1a: Riou,p1,p1a,Riou,,,,,,Zapdos,383.0,383.0,,,,,,"[""p1a: Riou"", ""Zapdos"", ""383/383""]",|switch|p1a: Riou|Zapdos|383/383
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000148,smogtours-gen5ou-59402_copy,148,9.0,HPChange,DamageApplied,-damage,p1a: Riou,p1,p1a,Riou,,,,,,,288.0,383.0,,-95.0,,Stealth Rock,"{""tags"": [""[from] Stealth Rock""], ""from"": ""Stealth Rock""}","[""p1a: Riou"", ""288/383"", ""[from] Stealth Rock""]",|-damage|p1a: Riou|288/383|[from] Stealth Rock
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000149,smogtours-gen5ou-59402_copy,149,9.0,Event,AbilityRevealed,-ability,p1a: Riou,p1,p1a,Riou,,,,,,,,,,,Pressure,,"{""tags"": []}","[""p1a: Riou"", ""Pressure""]",|-ability|p1a: Riou|Pressure
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000150,smogtours-gen5ou-59402_copy,150,9.0,Action,MoveUsed,move,p2a: Rotom-Wash,p2,p2a,Rotom-Wash,p1a: Riou,p1,p1a,Riou,Hydro Pump,,,,,,,,"{""tags"": []}","[""p2a: Rotom-Wash"", ""Hydro Pump"", ""p1a: Riou""]",|move|p2a: Rotom-Wash|Hydro Pump|p1a: Riou
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000151,smogtours-gen5ou-59402_copy,151,9.0,HPChange,DamageApplied,-damage,p1a: Riou,p1,p1a,Riou,,,,,,,35.0,383.0,,-253.0,,,"{""tags"": []}","[""p1a: Riou"", ""35/383""]",|-damage|p1a: Riou|35/383
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000152,smogtours-gen5ou-59402_copy,152,9.0,Field,WeatherChanged,-weather,,,,,,,,,,,,,,,RainDance,,"{""tags"": [""[upkeep]""], ""upkeep"": """"}","[""RainDance"", ""[upkeep]""]",|-weather|RainDance|[upkeep]
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000153,smogtours-gen5ou-59402_copy,153,9.0,HPChange,HealApplied,-heal,p1a: Riou,p1,p1a,Riou,,,,,,,58.0,383.0,,23.0,,item: Leftovers,"{""tags"": [""[from] item: Leftovers""], ""from"": ""item: Leftovers""}","[""p1a: Riou"", ""58/383"", ""[from] item: Leftovers""]",|-heal|p1a: Riou|58/383|[from] item: Leftovers
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000154,smogtours-gen5ou-59402_copy,154,9.0,HPChange,DamageApplied,-damage,p2a: Rotom-Wash,p2,p2a,Rotom-Wash,,,,,,,93.0,271.0,brn,-33.0,,brn,"{""tags"": [""[from] brn""], ""from"": ""brn""}","[""p2a: Rotom-Wash"", ""93/271 brn"", ""[from] brn""]",|-damage|p2a: Rotom-Wash|93/271 brn|[from] brn
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000155,smogtours-gen5ou-59402_copy,155,10.0,TurnMarker,TurnStarted,turn,,,,,,,,,,,,,,,,,,"[""10""]",|turn|10
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000156,smogtours-gen5ou-59402_copy,156,10.0,Action,MoveUsed,move,p1a: Riou,p1,p1a,Riou,p2a: Rotom-Wash,p2,p2a,Rotom-Wash,Thunderbolt,,,,,,,,"{""tags"": []}","[""p1a: Riou"", ""Thunderbolt"", ""p2a: Rotom-Wash""]",|move|p1a: Riou|Thunderbolt|p2a: Rotom-Wash
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000157,smogtours-gen5ou-59402_copy,157,10.0,HPChange,DamageApplied,-damage,p2a: Rotom-Wash,p2,p2a,Rotom-Wash,,,,,,,0.0,,fnt,-93.0,,,"{""tags"": []}","[""p2a: Rotom-Wash"", ""0 fnt""]",|-damage|p2a: Rotom-Wash|0 fnt
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000158,smogtours-gen5ou-59402_copy,158,10.0,KO,PokemonFainted,faint,p2a: Rotom-Wash,p2,p2a,Rotom-Wash,,,,,,,,,,,,,,"[""p2a: Rotom-Wash""]",|faint|p2a: Rotom-Wash
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000159,smogtours-gen5ou-59402_copy,159,10.0,Field,WeatherChanged,-weather,,,,,,,,,,,,,,,RainDance,,"{""tags"": [""[upkeep]""], ""upkeep"": """"}","[""RainDance"", ""[upkeep]""]",|-weather|RainDance|[upkeep]
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000160,smogtours-gen5ou-59402_copy,160,10.0,HPChange,HealApplied,-heal,p1a: Riou,p1,p1a,Riou,,,,,,,81.0,383.0,,23.0,,item: Leftovers,"{""tags"": [""[from] item: Leftovers""], ""from"": ""item: Leftovers""}","[""p1a: Riou"", ""81/383"", ""[from] item: Leftovers""]",|-heal|p1a: Riou|81/383|[from] item: Leftovers
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000161,smogtours-gen5ou-59402_copy,161,10.0,Switch,PokemonSwitched,switch,p2a: Latios,p2,p2a,Latios,,,,,,"Latios, M",304.0,304.0,,,,,,"[""p2a: Latios"", ""Latios, M"", ""304/304""]","|switch|p2a: Latios|Latios, M|304/304"
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000162,smogtours-gen5ou-59402_copy,162,10.0,HPChange,DamageApplied,-damage,p2a: Latios,p2,p2a,Latios,,,,,,,266.0,304.0,,-38.0,,Stealth Rock,"{""tags"": [""[from] Stealth Rock""], ""from"": ""Stealth Rock""}","[""p2a: Latios"", ""266/304"", ""[from] Stealth Rock""]",|-damage|p2a: Latios|266/304|[from] Stealth Rock
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000163,smogtours-gen5ou-59402_copy,163,11.0,TurnMarker,TurnStarted,turn,,,,,,,,,,,,,,,,,,"[""11""]",|turn|11
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000164,smogtours-gen5ou-59402_copy,164,11.0,Switch,PokemonSwitched,switch,p1a: Zamza,p1,p1a,Zamza,,,,,,"Tentacruel, M",363.0,363.0,,,,,,"[""p1a: Zamza"", ""Tentacruel, M"", ""363/363""]","|switch|p1a: Zamza|Tentacruel, M|363/363"
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000165,smogtours-gen5ou-59402_copy,165,11.0,HPChange,DamageApplied,-damage,p1a: Zamza,p1,p1a,Zamza,,,,,,,318.0,363.0,,-45.0,,Stealth Rock,"{""tags"": [""[from] Stealth Rock""], ""from"": ""Stealth Rock""}","[""p1a: Zamza"", ""318/363"", ""[from] Stealth Rock""]",|-damage|p1a: Zamza|318/363|[from] Stealth Rock
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000166,smogtours-gen5ou-59402_copy,166,11.0,Action,MoveUsed,move,p2a: Latios,p2,p2a,Latios,p1a: Zamza,p1,p1a,Zamza,Draco Meteor,,,,,,,,"{""tags"": [""[miss]""], ""miss"": """"}","[""p2a: Latios"", ""Draco Meteor"", ""p1a: Zamza"", ""[miss]""]",|move|p2a: Latios|Draco Meteor|p1a: Zamza|[miss]
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000167,smogtours-gen5ou-59402_copy,167,11.0,Event,MoveMissed,-miss,p2a: Latios,p2,p2a,Latios,p1a: Zamza,p1,p1a,Zamza,,,,,,,,,"{""tags"": []}","[""p2a: Latios"", ""p1a: Zamza""]",|-miss|p2a: Latios|p1a: Zamza
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000168,smogtours-gen5ou-59402_copy,168,11.0,Field,WeatherChanged,-weather,,,,,,,,,,,,,,,RainDance,,"{""tags"": [""[upkeep]""], ""upkeep"": """"}","[""RainDance"", ""[upkeep]""]",|-weather|RainDance|[upkeep]
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000169,smogtours-gen5ou-59402_copy,169,11.0,HPChange,HealApplied,-heal,p1a: Zamza,p1,p1a,Zamza,,,,,,,340.0,363.0,,22.0,,ability: Rain Dish,"{""tags"": [""[from] ability: Rain Dish""], ""from"": ""ability: Rain Dish""}","[""p1a: Zamza"", ""340/363"", ""[from] ability: Rain Dish""]",|-heal|p1a: Zamza|340/363|[from] ability: Rain Dish
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000170,smogtours-gen5ou-59402_copy,170,11.0,HPChange,HealApplied,-heal,p1a: Zamza,p1,p1a,Zamza,,,,,,,362.0,363.0,,22.0,,item: Black Sludge,"{""tags"": [""[from] item: Black Sludge""], ""from"": ""item: Black Sludge""}","[""p1a: Zamza"", ""362/363"", ""[from] item: Black Sludge""]",|-heal|p1a: Zamza|362/363|[from] item: Black Sludge
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000171,smogtours-gen5ou-59402_copy,171,12.0,TurnMarker,TurnStarted,turn,,,,,,,,,,,,,,,,,,"[""12""]",|turn|12
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000172,smogtours-gen5ou-59402_copy,172,12.0,Spectator,UserJoined,J,,,,Steelphoenix,,,,,,,,,,,,,,"[""Steelphoenix""]",|J|Steelphoenix
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000173,smogtours-gen5ou-59402_copy,173,12.0,Spectator,UserLeft,L,,,,xastify,,,,,,,,,,,,,,"[""xastify""]",|L|xastify
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000174,smogtours-gen5ou-59402_copy,174,12.0,Action,MoveUsed,move,p2a: Latios,p2,p2a,Latios,p1a: Zamza,p1,p1a,Zamza,Draco Meteor,,,,,,,,"{""tags"": []}","[""p2a: Latios"", ""Draco Meteor"", ""p1a: Zamza""]",|move|p2a: Latios|Draco Meteor|p1a: Zamza
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000175,smogtours-gen5ou-59402_copy,175,12.0,HPChange,DamageApplied,-damage,p1a: Zamza,p1,p1a,Zamza,,,,,,,35.0,363.0,,-327.0,,,"{""tags"": []}","[""p1a: Zamza"", ""35/363""]",|-damage|p1a: Zamza|35/363
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000176,smogtours-gen5ou-59402_copy,176,12.0,Event,StatUnboosted,-unboost,p2a: Latios,p2,p2a,Latios,,,,,,,,,,,spa,,"{""amount"": ""2""}","[""p2a: Latios"", ""spa"", ""2""]",|-unboost|p2a: Latios|spa|2
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000177,smogtours-gen5ou-59402_copy,177,12.0,Action,MoveUsed,move,p1a: Zamza,p1,p1a,Zamza,p2a: Latios,p2,p2a,Latios,Rapid Spin,,,,,,,,"{""tags"": []}","[""p1a: Zamza"", ""Rapid Spin"", ""p2a: Latios""]",|move|p1a: Zamza|Rapid Spin|p2a: Latios
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000178,smogtours-gen5ou-59402_copy,178,12.0,HPChange,DamageApplied,-damage,p2a: Latios,p2,p2a,Latios,,,,,,,253.0,304.0,,-13.0,,,"{""tags"": []}","[""p2a: Latios"", ""253/304""]",|-damage|p2a: Latios|253/304
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000179,smogtours-gen5ou-59402_copy,179,12.0,Field,SideConditionEnded,-sideend,,,,,,,,,,,,,,,p1: Reymedy,move: Rapid Spin,"{""tags"": [""Stealth Rock"", ""[from] move: Rapid Spin"", ""[of] p1a: Zamza""], ""from"": ""move: Rapid Spin"", ""of"": ""p1a: Zamza"", ""other"": [""Stealth Rock""]}","[""p1: Reymedy"", ""Stealth Rock"", ""[from] move: Rapid Spin"", ""[of] p1a: Zamza""]",|-sideend|p1: Reymedy|Stealth Rock|[from] move: Rapid Spin|[of] p1a: Zamza
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000180,smogtours-gen5ou-59402_copy,180,12.0,Field,WeatherChanged,-weather,,,,,,,,,,,,,,,RainDance,,"{""tags"": [""[upkeep]""], ""upkeep"": """"}","[""RainDance"", ""[upkeep]""]",|-weather|RainDance|[upkeep]
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000181,smogtours-gen5ou-59402_copy,181,12.0,HPChange,HealApplied,-heal,p1a: Zamza,p1,p1a,Zamza,,,,,,,57.0,363.0,,22.0,,ability: Rain Dish,"{""tags"": [""[from] ability: Rain Dish""], ""from"": ""ability: Rain Dish""}","[""p1a: Zamza"", ""57/363"", ""[from] ability: Rain Dish""]",|-heal|p1a: Zamza|57/363|[from] ability: Rain Dish
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000182,smogtours-gen5ou-59402_copy,182,12.0,HPChange,HealApplied,-heal,p1a: Zamza,p1,p1a,Zamza,,,,,,,79.0,363.0,,22.0,,item: Black Sludge,"{""tags"": [""[from] item: Black Sludge""], ""from"": ""item: Black Sludge""}","[""p1a: Zamza"", ""79/363"", ""[from] item: Black Sludge""]",|-heal|p1a: Zamza|79/363|[from] item: Black Sludge
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000183,smogtours-gen5ou-59402_copy,183,13.0,TurnMarker,TurnStarted,turn,,,,,,,,,,,,,,,,,,"[""13""]",|turn|13
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000184,smogtours-gen5ou-59402_copy,184,13.0,Switch,PokemonSwitched,switch,p2a: Hippowdon,p2,p2a,Hippowdon,,,,,,"Hippowdon, F",298.0,420.0,tox,,,,,"[""p2a: Hippowdon"", ""Hippowdon, F"", ""298/420 tox""]","|switch|p2a: Hippowdon|Hippowdon, F|298/420 tox"
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000185,smogtours-gen5ou-59402_copy,185,13.0,HPChange,DamageApplied,-damage,p2a: Hippowdon,p2,p2a,Hippowdon,,,,,,,272.0,420.0,tox,-26.0,,Stealth Rock,"{""tags"": [""[from] Stealth Rock""], ""from"": ""Stealth Rock""}","[""p2a: Hippowdon"", ""272/420 tox"", ""[from] Stealth Rock""]",|-damage|p2a: Hippowdon|272/420 tox|[from] Stealth Rock
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000186,smogtours-gen5ou-59402_copy,186,13.0,Field,WeatherChanged,-weather,,,,,,,,,,,,,,,Sandstorm,ability: Sand Stream,"{""tags"": [""[from] ability: Sand Stream"", ""[of] p2a: Hippowdon""], ""from"": ""ability: Sand Stream"", ""of"": ""p2a: Hippowdon""}","[""Sandstorm"", ""[from] ability: Sand Stream"", ""[of] p2a: Hippowdon""]",|-weather|Sandstorm|[from] ability: Sand Stream|[of] p2a: Hippowdon
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000187,smogtours-gen5ou-59402_copy,187,13.0,Action,MoveUsed,move,p1a: Zamza,p1,p1a,Zamza,p2a: Hippowdon,p2,p2a,Hippowdon,Scald,,,,,,,,"{""tags"": []}","[""p1a: Zamza"", ""Scald"", ""p2a: Hippowdon""]",|move|p1a: Zamza|Scald|p2a: Hippowdon
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000188,smogtours-gen5ou-59402_copy,188,13.0,Event,TypeEffectivenessSuper,-supereffective,,,,,p2a: Hippowdon,p2,p2a,Hippowdon,,,,,,,,,"{""tags"": []}","[""p2a: Hippowdon""]",|-supereffective|p2a: Hippowdon
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000189,smogtours-gen5ou-59402_copy,189,13.0,HPChange,DamageApplied,-damage,p2a: Hippowdon,p2,p2a,Hippowdon,,,,,,,60.0,420.0,tox,-212.0,,,"{""tags"": []}","[""p2a: Hippowdon"", ""60/420 tox""]",|-damage|p2a: Hippowdon|60/420 tox
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000190,smogtours-gen5ou-59402_copy,190,13.0,Field,WeatherChanged,-weather,,,,,,,,,,,,,,,Sandstorm,,"{""tags"": [""[upkeep]""], ""upkeep"": """"}","[""Sandstorm"", ""[upkeep]""]",|-weather|Sandstorm|[upkeep]
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000191,smogtours-gen5ou-59402_copy,191,13.0,HPChange,DamageApplied,-damage,p1a: Zamza,p1,p1a,Zamza,,,,,,,57.0,363.0,,-22.0,,sandstorm,"{""tags"": [""[from] sandstorm""], ""from"": ""sandstorm""}","[""p1a: Zamza"", ""57/363"", ""[from] sandstorm""]",|-damage|p1a: Zamza|57/363|[from] sandstorm
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000192,smogtours-gen5ou-59402_copy,192,13.0,HPChange,HealApplied,-heal,p1a: Zamza,p1,p1a,Zamza,,,,,,,79.0,363.0,,22.0,,item: Black Sludge,"{""tags"": [""[from] item: Black Sludge""], ""from"": ""item: Black Sludge""}","[""p1a: Zamza"", ""79/363"", ""[from] item: Black Sludge""]",|-heal|p1a: Zamza|79/363|[from] item: Black Sludge
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000193,smogtours-gen5ou-59402_copy,193,13.0,HPChange,HealApplied,-heal,p2a: Hippowdon,p2,p2a,Hippowdon,,,,,,,86.0,420.0,tox,26.0,,item: Leftovers,"{""tags"": [""[from] item: Leftovers""], ""from"": ""item: Leftovers""}","[""p2a: Hippowdon"", ""86/420 tox"", ""[from] item: Leftovers""]",|-heal|p2a: Hippowdon|86/420 tox|[from] item: Leftovers
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000194,smogtours-gen5ou-59402_copy,194,13.0,HPChange,DamageApplied,-damage,p2a: Hippowdon,p2,p2a,Hippowdon,,,,,,,60.0,420.0,tox,-26.0,,psn,"{""tags"": [""[from] psn""], ""from"": ""psn""}","[""p2a: Hippowdon"", ""60/420 tox"", ""[from] psn""]",|-damage|p2a: Hippowdon|60/420 tox|[from] psn
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000195,smogtours-gen5ou-59402_copy,195,14.0,TurnMarker,TurnStarted,turn,,,,,,,,,,,,,,,,,,"[""14""]",|turn|14
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000196,smogtours-gen5ou-59402_copy,196,14.0,Switch,PokemonSwitched,switch,p2a: Ferrothorn,p2,p2a,Ferrothorn,,,,,,"Ferrothorn, F",352.0,352.0,,,,,,"[""p2a: Ferrothorn"", ""Ferrothorn, F"", ""352/352""]","|switch|p2a: Ferrothorn|Ferrothorn, F|352/352"
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000197,smogtours-gen5ou-59402_copy,197,14.0,HPChange,DamageApplied,-damage,p2a: Ferrothorn,p2,p2a,Ferrothorn,,,,,,,330.0,352.0,,-22.0,,Stealth Rock,"{""tags"": [""[from] Stealth Rock""], ""from"": ""Stealth Rock""}","[""p2a: Ferrothorn"", ""330/352"", ""[from] Stealth Rock""]",|-damage|p2a: Ferrothorn|330/352|[from] Stealth Rock
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000198,smogtours-gen5ou-59402_copy,198,14.0,Action,MoveUsed,move,p1a: Zamza,p1,p1a,Zamza,p2a: Ferrothorn,p2,p2a,Ferrothorn,Scald,,,,,,,,"{""tags"": []}","[""p1a: Zamza"", ""Scald"", ""p2a: Ferrothorn""]",|move|p1a: Zamza|Scald|p2a: Ferrothorn
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000199,smogtours-gen5ou-59402_copy,199,14.0,Event,TypeEffectivenessResisted,-resisted,,,,,p2a: Ferrothorn,p2,p2a,Ferrothorn,,,,,,,,,"{""tags"": []}","[""p2a: Ferrothorn""]",|-resisted|p2a: Ferrothorn
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000200,smogtours-gen5ou-59402_copy,200,14.0,HPChange,DamageApplied,-damage,p2a: Ferrothorn,p2,p2a,Ferrothorn,,,,,,,304.0,352.0,,-26.0,,,"{""tags"": []}","[""p2a: Ferrothorn"", ""304/352""]",|-damage|p2a: Ferrothorn|304/352
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000201,smogtours-gen5ou-59402_copy,201,14.0,Status,StatusApplied,-status,p2a: Ferrothorn,p2,p2a,Ferrothorn,,,,,,,,,,,brn,,"{""tags"": []}","[""p2a: Ferrothorn"", ""brn""]",|-status|p2a: Ferrothorn|brn
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000202,smogtours-gen5ou-59402_copy,202,14.0,Field,WeatherChanged,-weather,,,,,,,,,,,,,,,Sandstorm,,"{""tags"": [""[upkeep]""], ""upkeep"": """"}","[""Sandstorm"", ""[upkeep]""]",|-weather|Sandstorm|[upkeep]
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000203,smogtours-gen5ou-59402_copy,203,14.0,HPChange,DamageApplied,-damage,p1a: Zamza,p1,p1a,Zamza,,,,,,,57.0,363.0,,-22.0,,sandstorm,"{""tags"": [""[from] sandstorm""], ""from"": ""sandstorm""}","[""p1a: Zamza"", ""57/363"", ""[from] sandstorm""]",|-damage|p1a: Zamza|57/363|[from] sandstorm
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000204,smogtours-gen5ou-59402_copy,204,14.0,HPChange,HealApplied,-heal,p1a: Zamza,p1,p1a,Zamza,,,,,,,79.0,363.0,,22.0,,item: Black Sludge,"{""tags"": [""[from] item: Black Sludge""], ""from"": ""item: Black Sludge""}","[""p1a: Zamza"", ""79/363"", ""[from] item: Black Sludge""]",|-heal|p1a: Zamza|79/363|[from] item: Black Sludge
smogtours-gen5ou-59402:000343smogtours-gen5ou-59402:000205,smogtours-gen5ou-59402_copy,205,14.0,HPChange,HealApplied,-heal,p2a: Ferrothorn,p2,p2a,Ferrothorn,,,,,,,326.0,352.0,brn,22.0,,item: Leftovers,"{""tags"": [""[from] item: Leftovers""], ""from"": ""item: Leftovers""}","[""p2a: Ferrothorn"", ""326/352 brn"", ""[from] item: Leftovers""]",|-heal|p2a: Ferrothorn|326/352 brn|[from] item: Leftovers
